#iterationNumber	varNumber	clauseNumber	itertionTime
1	4086	10441	0.171s
2	7702	14215	0.05035s
3	11318	23719	0.04434s
4	14934	33223	0.04929s
5	18550	33163	0.06071s
6	22166	39533	0.08122s
7	25782	45796	0.05752s
8	29398	52090	0.08783s
9	33014	58362	0.1348s
10	36630	64371	0.1087s
11	40246	68595	0.07792s
12	43862	73781	0.07846s
13	47478	79107	0.09766s
14	51094	88571	0.1024s
15	54710	98035	0.1969s
16	58326	96611	0.2525s
17	61942	100450	0.1243s
18	65558	105403	0.2249s
19	69174	107944	0.1177s
20	72790	117366	0.1267s
21	76406	126786	0.273s
22	80022	124846	0.2539s
23	83638	129049	0.2777s
24	87254	133075	0.1351s
25	90870	142475	0.2294s
26	94486	142884	0.1831s
27	98102	148246	0.1671s
28	101718	157600	0.2035s
29	105334	148237	0.1743s
30	108950	157561	0.1777s
31	112566	149613	0.2029s
32	116182	151641	0.2033s
33	119798	156420	0.3623s
34	123414	153506	0.1767s
35	127030	162788	0.3302s
36	130646	146050	0.4129s
37	134262	144124	0.1415s
38	137878	153336	0.1631s
39	141494	162540	0.2024s
40	145110	171740	0.1977s
41	148726	153476	0.36s
42	152342	152114	0.2865s
43	155958	152651	0.3042s
44	159574	96247	0.2582s
45	163190	90184	0.23s
46	166806	84842	0.1617s
47	170422	93806	0.9415s
This is the last UNSAT round.
