#iterationNumber	varNumber	clauseNumber	itertionTime
1	4086	10441	0.1018s
2	7702	14060	0.04021s
3	11318	23564	0.04526s
4	14934	33068	0.04852s
5	18550	32822	0.05342s
6	22166	39197	0.06238s
7	25782	45688	0.05979s
8	29398	51948	0.06964s
9	33014	57402	0.06899s
10	36630	63161	0.06267s
11	40246	72645	0.07885s
12	43862	74449	0.06309s
13	47478	83929	0.09725s
14	51094	85598	0.1201s
15	54710	89900	0.09735s
16	58326	95616	0.07637s
17	61942	105080	0.08044s
18	65558	107326	0.07079s
19	69174	116790	0.07796s
20	72790	126254	0.1071s
21	76406	125432	0.3346s
22	80022	124753	0.1215s
23	83638	128834	0.07974s
24	87254	138236	0.1919s
25	90870	133994	0.1377s
26	94486	138671	0.148s
27	98102	148059	0.1714s
28	101718	157445	0.1727s
29	105334	153736	0.1593s
30	108950	163104	0.1987s
31	112566	159580	0.1531s
32	116182	161843	0.2528s
33	119798	165459	0.1444s
34	123414	166725	0.1798s
35	127030	167166	0.1341s
36	130646	168740	0.1497s
37	134262	178050	0.1371s
38	137878	178221	0.1878s
39	141494	180564	0.3329s
40	145110	179703	0.4008s
41	148726	158280	0.3098s
42	152342	151393	0.1922s
43	155958	150502	0.2806s
44	159574	153437	0.2242s
45	163190	162589	0.2355s
46	166806	157096	0.1773s
47	170422	166238	0.2151s
48	174038	157586	0.1718s
49	177654	157223	0.2357s
50	181270	157374	0.4273s
51	184886	91291	0.4589s
This is the last UNSAT round.
