#iterationNumber	varNumber	clauseNumber	itertionTime
1	3786	9701	0.0963s
2	7102	13149	0.03765s
3	10418	21853	0.04139s
4	13734	24151	0.04247s
5	17050	32853	0.05951s
6	20366	34353	0.08282s
7	23682	43055	0.07817s
8	26998	45066	0.06253s
9	30314	49662	0.0669s
10	33630	54222	0.07237s
11	36946	59467	0.08931s
12	40262	64618	0.06832s
13	43578	73290	0.07511s
14	46894	74615	0.07391s
15	50210	79597	0.05839s
16	53526	88269	0.08323s
17	56842	89046	0.06532s
18	60158	97712	0.1471s
19	63474	96152	0.08124s
20	66790	104790	0.1667s
21	70106	100372	0.07991s
22	73422	108962	0.07558s
23	76738	117552	0.1068s
24	80054	113204	0.1625s
25	83370	111892	0.07399s
26	86686	120444	0.1338s
27	90002	118290	0.1009s
28	93318	119561	0.1659s
29	96634	121337	0.1937s
30	99950	112997	0.1675s
31	103266	113750	0.1279s
32	106582	115836	0.1125s
33	109898	124292	0.1578s
34	113214	123135	0.1341s
35	116530	124298	0.1431s
36	119846	105882	0.1089s
37	123162	114228	0.1479s
38	126478	100761	0.2128s
39	129794	96746	0.1663s
40	133110	91894	0.1912s
41	136426	79623	0.2085s
42	139742	78922	0.1546s
43	143058	74834	0.3871s
44	146374	71836	0.1703s
45	149690	72397	0.2921s
This is the last UNSAT round.
