#iterationNumber	varNumber	clauseNumber	itertionTime
1	3936	10071	0.09982s
2	7402	13552	0.0634s
3	10868	22656	0.07851s
4	14334	24855	0.08442s
5	17800	33959	0.0891s
6	21266	36705	0.09159s
7	24732	42731	0.09934s
8	28198	48641	0.09499s
9	31664	57743	0.0887s
10	35130	59811	0.103s
11	38596	68911	0.1221s
12	42062	70798	0.09996s
13	45528	79896	0.1533s
14	48994	81358	0.09842s
15	52460	90450	0.1153s
16	55926	99542	0.1089s
17	59392	98600	0.1267s
18	62858	107688	0.1357s
19	66324	109184	0.0885s
20	69790	118272	0.07621s
21	73256	127360	0.108s
22	76722	126497	0.1079s
23	80188	131415	0.0969s
24	83654	140493	0.07915s
25	87120	142773	0.2007s
26	90586	148594	0.1348s
27	94052	150902	0.1949s
28	97518	156427	0.09766s
29	100984	165487	0.1204s
30	104450	166404	0.1259s
31	107916	175464	0.1965s
32	111382	176689	0.1339s
33	114848	185745	0.1523s
34	118314	187811	0.1288s
35	121780	196867	0.2547s
36	125246	198830	0.485s
37	128712	192440	0.2886s
38	132178	201428	0.2974s
39	135644	192962	0.3198s
40	139110	191024	0.2383s
41	142576	193496	0.1584s
42	146042	202404	0.3435s
43	149508	188534	0.2918s
44	152974	191120	0.2008s
45	156440	181851	0.3472s
46	159906	182610	0.2101s
47	163372	172091	0.1733s
48	166838	180903	0.271s
49	170304	163542	0.191s
50	173770	172324	0.2308s
51	177236	164485	0.2395s
52	180702	173257	0.1854s
53	184168	164574	0.3019s
54	187634	141476	0.2357s
55	191100	150184	0.2094s
56	194566	145847	0.2674s
57	198032	154547	0.2413s
58	201498	146224	0.1872s
59	204964	154890	0.2476s
60	208430	130539	0.2016s
61	211896	139203	0.3554s
62	215362	123273	0.1942s
63	218828	131891	0.4129s
64	222294	105783	1.102s
This is the last UNSAT round.
