#iterationNumber	varNumber	clauseNumber	itertionTime
1	3186	8221	0.1544s
2	5902	10859	0.05127s
3	8618	17963	0.05499s
4	11334	25067	0.05896s
5	14050	22621	0.0589s
6	16766	29725	0.05978s
7	19482	30826	0.06357s
8	22198	37924	0.06277s
9	24914	45022	0.07634s
10	27630	42155	0.0719s
11	30346	49245	0.07576s
12	33062	49145	0.08506s
13	35778	56227	0.09199s
14	38494	56180	0.08196s
15	41210	63258	0.08847s
16	43926	63556	0.1258s
17	46642	66816	0.08343s
18	49358	68974	0.09251s
19	52074	76024	0.1116s
20	54790	75091	0.09876s
21	57506	82131	0.1407s
22	60222	78229	0.1586s
23	62938	75086	0.1011s
24	65654	82066	0.1188s
25	68370	78454	0.1161s
26	71086	85422	0.1214s
27	73802	82839	0.1266s
28	76518	81202	0.1539s
29	79234	74460	0.1104s
30	81950	81358	0.1s
31	84666	78459	0.1481s
32	87382	72667	0.1134s
33	90098	79525	0.08223s
34	92814	67855	0.06735s
35	95530	74685	0.06367s
36	98246	81501	0.07605s
37	100962	62866	0.1128s
38	103678	51206	0.06494s
39	106394	57980	0.12s
40	109110	43447	0.09697s
41	111826	38447	0.07858s
42	114542	38029	0.1136s
This is the last UNSAT round.
