#iterationNumber	varNumber	clauseNumber	itertionTime
1	3036	7851	0.1356s
2	5602	10378	0.05316s
3	8168	17082	0.05689s
4	10734	17492	0.0575s
5	13300	24196	0.05801s
6	15866	24245	0.05865s
7	18432	30949	0.06792s
8	20998	31058	0.07154s
9	23564	37754	0.06894s
10	26130	38000	0.06402s
11	28696	44696	0.08138s
12	31262	44051	0.06912s
13	33828	50743	0.08375s
14	36394	48183	0.08619s
15	38960	54841	0.08344s
16	41526	53105	0.1014s
17	44092	55285	0.09928s
18	46658	61923	0.08823s
19	49224	59980	0.08789s
20	51790	66616	0.08777s
21	54356	73252	0.1225s
22	56922	69585	0.09759s
23	59488	71443	0.1212s
24	62054	73332	0.1285s
25	64620	73572	0.08608s
26	67186	80154	0.1236s
27	69752	72627	0.09956s
28	72318	70584	0.098s
29	74884	77122	0.1223s
30	77450	72394	0.09555s
31	80016	78922	0.1289s
32	82582	76897	0.1036s
33	85148	83423	0.1422s
34	87714	75730	0.1281s
35	90280	71840	0.1138s
36	92846	78318	0.1134s
37	95412	84792	0.1212s
38	97978	75845	0.1052s
39	100544	82319	0.114s
40	103110	88793	0.1037s
41	105676	95267	0.1261s
42	108242	82604	0.2009s
43	110808	40403	0.1211s
44	113374	40117	0.1032s
45	115940	46451	0.2195s
This is the last UNSAT round.
