#iterationNumber	varNumber	clauseNumber	itertionTime
1	3936	10071	0.1671s
2	7402	13530	0.06554s
3	10868	22634	0.06215s
4	14334	25143	0.06904s
5	17800	34247	0.07965s
6	21266	36807	0.08201s
7	24732	45911	0.09956s
8	28198	48745	0.0911s
9	31664	57849	0.1115s
10	35130	60744	0.1149s
11	38596	66472	0.0703s
12	42062	71971	0.1484s
13	45528	77495	0.07421s
14	48994	82884	0.1192s
15	52460	88399	0.1159s
16	55926	93061	0.07777s
17	59392	98348	0.07134s
18	62858	107426	0.1695s
19	66324	109550	0.1056s
20	69790	115076	0.2598s
21	73256	120142	0.1432s
22	76722	125436	0.07464s
23	80188	134502	0.08995s
24	83654	143568	0.09211s
25	87120	152634	0.2135s
26	90586	149203	0.1159s
27	94052	154821	0.1424s
28	97518	159011	0.2258s
29	100984	150432	0.08868s
30	104450	159436	0.09115s
31	107916	168440	0.1s
32	111382	177444	0.1836s
33	114848	168990	0.1149s
34	118314	177950	0.187s
35	121780	140310	0.1595s
36	125246	111271	0.08909s
37	128712	120043	0.1023s
38	132178	108673	0.1095s
39	135644	117415	0.0882s
40	139110	126157	0.1772s
41	142576	111889	0.111s
42	146042	114532	0.1005s
43	149508	123262	0.1759s
44	152974	118945	0.1167s
45	156440	116480	0.1107s
46	159906	125192	0.1164s
47	163372	118295	0.1125s
48	166838	126973	0.0973s
49	170304	135651	0.1819s
50	173770	105278	0.1023s
51	177236	107015	0.1148s
52	180702	115671	0.28s
53	184168	96557	0.1101s
54	187634	105157	0.1185s
55	191100	88782	0.2855s
This is the last UNSAT round.
