#iterationNumber	varNumber	clauseNumber	itertionTime
1	4236	10811	0.177s
2	8002	14829	0.071s
3	11768	24733	0.08001s
4	15534	28102	0.08406s
5	19300	34926	0.09331s
6	23066	41728	0.1023s
7	26832	48586	0.09803s
8	30598	58486	0.0934s
9	34364	61896	0.1213s
10	38130	68558	0.109s
11	41896	78458	0.1032s
12	45662	88358	0.1754s
13	49428	88841	0.1309s
14	53194	95081	0.2321s
15	56960	101265	0.1477s
16	60726	107519	0.1433s
17	64492	117401	0.1919s
18	68258	119827	0.3054s
19	72024	126040	0.3087s
20	75790	131617	0.574s
21	79556	136690	0.2913s
22	83322	143002	0.1472s
23	87088	149326	0.1963s
24	90854	155589	0.4866s
25	94620	157916	0.2725s
26	98386	163506	0.772s
27	102152	151327	0.1577s
28	105918	161077	0.3986s
29	109684	160011	0.1805s
30	113450	169751	0.2737s
31	117216	171083	0.1148s
32	120982	180823	0.24s
33	124748	182152	0.306s
34	128514	186684	0.1168s
35	132280	196414	0.2553s
36	136046	196530	0.1275s
37	139812	206258	0.2567s
38	143578	205038	0.1734s
39	147344	214754	0.1594s
40	151110	215652	0.2813s
41	154876	217510	0.2041s
42	158642	177453	0.1652s
43	162408	187043	0.2032s
44	166174	185868	0.152s
45	169940	171674	0.1868s
46	173706	175259	0.1214s
47	177472	184799	0.1694s
48	181238	172603	0.2529s
49	185004	158296	0.2525s
50	188770	112397	0.2131s
51	192536	113516	0.5898s
52	196302	107350	0.8374s
This is the last UNSAT round.
