#iterationNumber	varNumber	clauseNumber	itertionTime
1	7745	19676	0.1994s
2	14551	26542	0.08341s
3	21357	38183	0.08354s
4	28163	49955	0.1159s
5	34969	61612	0.2447s
6	41775	72779	0.1884s
7	48581	84955	0.2722s
8	55387	95629	0.1845s
9	62193	103748	0.39s
10	68999	107675	0.2141s
11	75805	117203	0.1467s
12	82611	128074	0.3112s
13	89417	135734	0.2789s
14	96223	144911	0.3809s
15	103029	154605	0.4304s
16	109835	162067	0.364s
17	116641	171617	0.2836s
18	123447	181674	0.1848s
19	130253	191068	0.4272s
20	137059	201659	0.5496s
21	143865	207983	0.4442s
22	150671	216914	0.5703s
23	157477	224473	0.4988s
24	164283	230575	0.6893s
25	171089	227437	0.9065s
26	177895	223437	0.3266s
27	184701	233002	0.4977s
28	191507	230668	0.4218s
29	198313	238905	0.3807s
30	205119	239384	0.2124s
31	211925	247369	0.2082s
32	218731	265035	0.2862s
33	225537	266701	0.5527s
34	232343	273340	0.5144s
35	239149	279714	0.475s
36	245955	286766	0.6588s
37	252761	291651	0.4098s
This is the last UNSAT round.
