#iterationNumber	varNumber	clauseNumber	itertionTime
1	4745	12276	0.1257s
2	8551	15254	0.04569s
3	12357	25290	0.04475s
4	16163	23766	0.04826s
5	19969	33800	0.04822s
6	23775	31876	0.05141s
7	27581	41896	0.05118s
8	31387	39430	0.05212s
9	35193	49448	0.05578s
10	38999	59466	0.06134s
11	42805	51959	0.05917s
12	46611	61975	0.06043s
13	50417	60254	0.08192s
14	54223	64054	0.06086s
15	58029	65943	0.06431s
16	61835	75941	0.06307s
17	65641	85939	0.07324s
18	69447	76666	0.1469s
19	73253	75974	0.1034s
20	77059	75439	0.1253s
21	80865	77495	0.1399s
22	84671	71588	0.07437s
23	88477	81462	0.1692s
24	92283	74414	0.07528s
25	96089	84270	0.08672s
This is the last UNSAT round.
