#iterationNumber	varNumber	clauseNumber	itertionTime
1	8495	21526	0.2163s
2	16051	29055	0.09543s
3	23607	42170	0.09956s
4	31163	55199	0.1236s
5	38719	67833	0.1531s
6	46275	80797	0.2297s
7	53831	93775	0.1873s
8	61387	105963	0.3737s
9	68943	117090	0.2594s
10	76499	129258	0.2656s
11	84055	140541	0.1727s
12	91611	160515	0.6201s
13	99167	158670	0.23s
14	106723	170307	0.6379s
15	114279	178667	0.8873s
16	121835	183061	0.1833s
17	129391	202919	0.2558s
18	136947	207618	0.2472s
19	144503	219641	0.9837s
20	152059	225200	0.3366s
21	159615	234516	0.2315s
22	167171	254332	0.1902s
23	174727	255702	1.445s
24	182283	259460	0.4984s
25	189839	270696	0.2463s
26	197395	281721	0.1943s
27	204951	301503	0.697s
28	212507	294994	0.7113s
29	220063	303810	0.4529s
30	227619	311179	1.705s
31	235175	313765	0.2443s
32	242731	333439	1.304s
33	250287	326492	1.35s
34	257843	333926	1.65s
35	265399	328902	0.8816s
36	272955	337688	0.3085s
37	280511	348399	0.6977s
38	288067	358871	1.648s
39	295623	363737	0.2408s
40	303179	383323	1.18s
41	310735	380381	0.5844s
42	318291	391216	0.6199s
43	325847	400205	0.6189s
44	333403	407840	1.087s
45	340959	405519	0.8886s
46	348515	404009	0.5719s
47	356071	414060	0.3473s
48	363627	423592	1.606s
49	371183	430369	0.3491s
50	378739	439088	0.5045s
51	386295	448584	1.419s
52	393851	455493	0.371s
53	401407	475019	0.3232s
54	408963	474654	0.6713s
55	416519	483779	2.083s
56	424075	482375	0.5606s
57	431631	492260	1.529s
58	439187	499517	0.4143s
59	446743	508874	0.5534s
60	454299	519162	0.4954s
61	461855	528949	1.148s
62	469411	537138	0.5489s
63	476967	544512	0.5784s
64	484523	553931	1.579s
65	492079	560898	1.507s
66	499635	568700	1.555s
This is the last UNSAT round.
