#iterationNumber	varNumber	clauseNumber	itertionTime
1	8045	20416	0.2031s
2	15151	27594	0.08651s
3	22257	46430	0.1054s
4	29363	53230	0.1424s
5	36469	64525	0.1585s
6	43575	74767	0.1572s
7	50681	86308	0.2376s
8	57787	95079	0.2123s
9	64893	105175	0.3373s
10	71999	114253	0.3342s
11	79105	124900	0.2702s
12	86211	135655	0.201s
13	93317	146308	0.1971s
14	100423	157164	0.3292s
15	107529	163186	0.2602s
16	114635	172519	0.1635s
17	121741	182588	0.5598s
18	128847	190490	0.2827s
19	135953	199572	0.9127s
20	143059	190458	0.2227s
21	150165	201234	0.5675s
22	157271	205626	0.3839s
23	164377	210217	0.6732s
24	171483	213724	0.2288s
25	178589	224235	0.3612s
26	185695	232962	0.2593s
27	192801	237106	0.4387s
28	199907	242577	0.6547s
29	207013	242824	0.2578s
30	214119	250505	0.3713s
31	221225	258344	0.4177s
32	228331	263663	0.3914s
33	235437	272511	0.2465s
34	242543	281024	0.2992s
35	249649	299408	0.2301s
36	256755	297888	0.2394s
37	263861	316272	0.2652s
38	270967	316111	0.3459s
39	278073	323797	0.4884s
40	285179	330031	0.3631s
41	292285	339177	0.3315s
42	299391	346764	0.4758s
43	306497	356614	0.4618s
44	313603	363130	0.29s
45	320709	381484	0.296s
46	327815	382071	0.7676s
47	334921	389918	0.2733s
48	342027	408270	0.4593s
49	349133	407596	0.5115s
50	356239	415673	1.21s
51	363345	417408	0.2918s
52	370451	435744	0.2247s
This is the last UNSAT round.
