#iterationNumber	varNumber	clauseNumber	itertionTime
1	7595	19306	0.2311s
2	14251	25876	0.09221s
3	20907	43512	0.1048s
4	27563	45956	0.1212s
5	34219	55779	0.1275s
6	40875	66723	0.265s
7	47531	74392	0.18s
8	54187	82339	0.1292s
9	60843	90515	0.2191s
10	67499	97414	0.1528s
11	74155	103517	0.3709s
12	80811	108977	0.1529s
13	87467	119215	0.113s
14	94123	127209	0.5021s
15	100779	131243	0.3986s
16	107435	137715	0.4407s
17	114091	143979	0.1585s
18	120747	161319	0.3178s
19	127403	160791	0.2586s
20	134059	166744	0.9003s
21	140715	166341	0.859s
22	147371	170958	0.5875s
23	154027	174035	0.289s
24	160683	182966	0.2385s
25	167339	191480	0.2559s
26	173995	196479	0.2198s
27	180651	213691	0.3086s
28	187307	212687	0.2284s
29	193963	221331	0.5763s
30	200619	229541	0.6661s
31	207275	234378	0.4781s
32	213931	242322	0.4023s
33	220587	250844	0.6112s
34	227243	255194	0.6028s
35	233899	260728	0.2289s
36	240555	268050	0.5127s
37	247211	274855	0.7844s
This is the last UNSAT round.
