#iterationNumber	varNumber	clauseNumber	itertionTime
1	6245	15976	0.1547s
2	11551	20716	0.05754s
3	16857	34750	0.06808s
4	22163	34666	0.07608s
5	27469	41797	0.08503s
6	32775	48840	0.08859s
7	38081	56865	0.1998s
8	43387	63172	0.1012s
9	48693	67160	0.1208s
10	53999	71197	0.1121s
11	59305	78417	0.2423s
12	64611	77227	0.1103s
13	69917	83385	0.1292s
14	75223	86679	0.1029s
15	80529	92168	0.08753s
16	85835	105988	0.1254s
17	91141	102614	0.123s
18	96447	108677	0.1116s
19	101753	114747	0.23s
20	107059	109533	0.12s
21	112365	113519	0.1808s
22	117671	116356	0.1024s
23	122977	130082	0.1376s
24	128283	129038	0.1992s
25	133589	133891	0.1369s
26	138895	140161	0.3432s
This is the last UNSAT round.
