#iterationNumber	varNumber	clauseNumber	itertionTime
1	7145	18196	0.183s
2	13351	24191	0.07188s
3	19557	40627	0.08313s
4	25763	43177	0.09453s
5	31969	52638	0.1478s
6	38175	61346	0.157s
7	44381	69680	0.1937s
8	50587	75373	0.1317s
9	56793	84295	0.1066s
10	62999	100645	0.1813s
11	69205	99095	0.4337s
12	75411	102814	0.2173s
13	81617	112171	0.3213s
14	87823	119377	0.2896s
15	94029	125312	0.3441s
16	100235	130183	0.182s
17	106441	138740	0.3987s
18	112647	142649	0.4813s
19	118853	138083	0.1674s
20	125059	154199	0.2218s
21	131265	150264	0.1834s
22	137471	157505	0.2732s
23	143677	160663	0.1688s
24	149883	167849	0.2041s
25	156089	173526	0.1634s
26	162295	189590	0.5427s
27	168501	179068	0.1601s
28	174707	195068	0.2187s
29	180913	192252	0.1981s
30	187119	199054	0.4103s
This is the last UNSAT round.
