#iterationNumber	varNumber	clauseNumber	itertionTime
1	6995	17826	0.1832s
2	13051	23327	0.06959s
3	19107	39363	0.08519s
4	25163	39942	0.09837s
5	31219	49465	0.1029s
6	37275	58761	0.158s
7	43331	66539	0.146s
8	49387	73656	0.175s
9	55443	80622	0.1337s
10	61499	90472	0.384s
11	67555	92863	0.1595s
12	73611	100081	0.1147s
13	79667	115983	0.172s
14	85723	117364	0.2827s
15	91779	120184	0.1334s
16	97835	127145	0.207s
17	103891	134746	0.5708s
18	109947	135738	0.3032s
19	116003	142963	0.1847s
20	122059	150565	0.1822s
21	128115	158719	0.3559s
22	134171	165035	0.2791s
23	140227	171588	0.223s
24	146283	177477	0.4137s
25	152339	180163	0.3696s
26	158395	183938	0.2156s
27	164451	190905	0.3293s
28	170507	197606	0.4681s
29	176563	195612	0.6813s
30	182619	196331	0.2569s
31	188675	203962	0.2257s
32	194731	210826	0.2788s
33	200787	215637	0.1987s
This is the last UNSAT round.
