#iterationNumber	varNumber	clauseNumber	itertionTime
1	8645	21896	0.2175s
2	16351	29728	0.09328s
3	24057	43998	0.1401s
4	31763	56735	0.1372s
5	39469	69747	0.1528s
6	47175	82505	0.2067s
7	54881	94698	0.2212s
8	62587	108709	0.3777s
9	70293	119817	0.2243s
10	77999	132328	0.1629s
11	85705	144646	0.1461s
12	93411	156990	0.3685s
13	101117	168054	0.3405s
14	108823	180699	0.8573s
15	116529	189533	0.2162s
16	124235	198778	0.4353s
17	131941	210622	1.31s
18	139647	220058	0.1782s
19	147353	240324	0.6654s
20	155059	242263	0.3359s
21	162765	253390	1.5s
22	170471	253935	0.8177s
23	178177	251290	1.459s
24	185883	255529	0.2045s
25	193589	265901	0.9501s
26	201295	274384	0.9122s
27	209001	283169	0.289s
28	216707	294829	0.1893s
29	224413	314909	0.5776s
30	232119	315961	1.716s
31	239825	318250	0.9862s
32	247531	327923	0.8573s
33	255237	333161	0.7626s
34	262943	343656	0.6204s
35	270649	354155	0.8414s
36	278355	357810	0.5816s
37	286061	363551	0.6234s
38	293767	370385	0.4211s
39	301473	375395	0.3818s
40	309179	384795	0.4425s
41	316885	395843	0.368s
42	324591	406212	0.2949s
43	332297	426140	0.3795s
44	340003	418519	0.7217s
45	347709	426820	0.2672s
46	355415	446738	0.4152s
47	363121	448154	0.6875s
48	370827	449904	1.146s
49	378533	454456	0.5262s
50	386239	464676	0.4747s
51	393945	470374	1.298s
This is the last UNSAT round.
