#iterationNumber	varNumber	clauseNumber	itertionTime
1	7295	18566	0.1858s
2	13651	24631	0.07524s
3	20007	41467	0.09049s
4	26363	45689	0.1012s
5	32719	55811	0.09734s
6	39075	65546	0.1579s
7	45431	75216	0.1861s
8	51787	84615	0.146s
9	58143	94257	0.0941s
10	64499	104155	0.4338s
11	70855	110022	0.3849s
12	77211	116510	0.3725s
13	83567	119419	0.1247s
14	89923	129220	0.3822s
15	96279	136118	0.1544s
16	102635	152776	0.2285s
17	108991	154511	0.2616s
18	115347	161495	0.1314s
19	121703	178137	0.4012s
20	128059	179571	0.3278s
21	134415	188398	0.9409s
22	140771	189273	0.6231s
23	147127	182505	0.2408s
24	153483	190583	0.261s
25	159839	188013	0.2493s
26	166195	195245	0.1568s
27	172551	202892	0.1911s
28	178907	219360	0.3378s
29	185263	211277	0.2911s
30	191619	216966	0.174s
31	197975	233424	0.2409s
32	204331	232197	0.1704s
33	210687	239037	0.2621s
34	217043	246044	0.2403s
35	223399	262492	0.4554s
36	229755	255768	0.2586s
37	236111	272196	0.3987s
38	242467	270807	0.721s
39	248823	273122	0.4309s
40	255179	280439	0.5237s
41	261535	284483	0.3924s
42	267891	291953	0.3916s
43	274247	298221	0.2163s
44	280603	314617	0.9034s
45	286959	309354	0.875s
This is the last UNSAT round.
