#iterationNumber	varNumber	clauseNumber	itertionTime
1	2126	5480	0.05323s
2	4048	7695	0.02146s
3	5970	12785	0.02239s
4	7892	17873	0.02442s
5	9814	15405	0.02518s
6	11736	17855	0.02519s
7	13658	22927	0.0258s
8	15580	27995	0.0339s
9	17502	24905	0.03784s
10	19424	27139	0.03265s
11	21346	29433	0.02993s
12	23268	34485	0.0295s
13	25190	39529	0.03529s
14	27112	35380	0.03124s
15	29034	40422	0.04002s
16	30956	39040	0.0345s
17	32878	44070	0.04203s
18	34800	42816	0.03495s
19	36722	47840	0.0362s
20	38644	52864	0.04287s
21	40566	48905	0.04083s
22	42488	53929	0.06537s
23	44410	51643	0.05024s
24	46332	53111	0.06907s
25	48254	54512	0.04954s
26	50176	56440	0.05561s
27	52098	52435	0.05294s
28	54020	54279	0.04191s
29	55942	59223	0.04804s
30	57864	64157	0.06793s
31	59786	49403	0.04441s
32	61708	54237	0.05625s
33	63630	35196	0.04595s
34	65552	32306	0.03055s
This is the last UNSAT round.
