#iterationNumber	varNumber	clauseNumber	itertionTime
1	1676	4372	0.04293s
2	3148	6118	0.01647s
3	4620	9996	0.01739s
4	6092	13858	0.01924s
5	7564	10578	0.02037s
6	9036	12072	0.01931s
7	10508	15926	0.02054s
8	11980	14782	0.0208s
9	13452	18626	0.02052s
10	14924	22470	0.02278s
11	16396	18812	0.02354s
12	17868	22644	0.02753s
13	19340	19854	0.02582s
14	20812	23660	0.02559s
15	22284	21425	0.02442s
16	23756	25227	0.02778s
17	25228	23388	0.02575s
18	26700	27184	0.03666s
19	28172	24708	0.02948s
20	29644	24914	0.03006s
21	31116	28682	0.03322s
22	32588	24199	0.0277s
23	34060	24146	0.03077s
24	35532	27894	0.04035s
25	37004	24532	0.02428s
This is the last UNSAT round.
