#iterationNumber	varNumber	clauseNumber	itertionTime
1	8877	22330	0.2313s
2	16111	27437	0.1053s
3	23345	45559	0.09409s
4	30579	44551	0.09096s
5	37813	62665	0.1092s
6	45047	60975	0.1436s
7	52281	68958	0.09608s
8	59515	87072	0.1057s
9	66749	105186	0.1282s
10	73983	93034	0.1187s
11	81217	100715	0.1402s
12	88451	118823	0.1283s
13	95685	116665	0.114s
14	102919	134769	0.1737s
15	110153	132326	0.2213s
16	117387	140569	0.1494s
17	124621	148432	0.1729s
18	131855	156299	0.1544s
19	139089	174395	0.135s
20	146323	192491	0.2399s
21	153557	179647	0.1666s
22	160791	187596	0.2363s
23	168025	195552	0.2038s
24	175259	213648	0.1611s
25	182493	211724	0.1573s
26	189727	229820	0.2765s
27	196961	227987	0.6069s
28	204195	235285	0.228s
29	211429	243481	0.2592s
30	218663	251193	0.1766s
31	225897	269279	0.3513s
32	233131	267495	0.2033s
33	240365	274892	0.1966s
34	247599	292976	0.184s
35	254833	311060	0.3601s
36	262067	299047	0.5912s
37	269301	306556	0.229s
38	276535	324636	0.278s
39	283769	322139	0.4064s
40	291003	340219	0.2633s
41	298237	338225	0.2086s
42	305471	356305	0.4041s
43	312705	353969	0.3869s
44	319939	362065	0.3439s
45	327173	369334	0.8828s
46	334407	376353	0.3482s
47	341641	384572	0.3942s
48	348875	402644	0.3789s
49	356109	400884	2.596s
50	363343	404203	0.5543s
51	370577	408686	0.6517s
52	377811	415197	0.9073s
53	385045	419203	1.32s
54	392279	423188	0.6079s
55	399513	430794	0.7257s
56	406747	437347	0.7872s
57	413981	443052	1.159s
58	421215	445157	0.2777s
59	428449	452644	2.401s
60	435683	419855	0.9971s
61	442917	417590	0.9492s
62	450151	415047	0.6766s
63	457385	419799	1.163s
This is the last UNSAT round.
