#iterationNumber	varNumber	clauseNumber	itertionTime
1	8727	21960	0.2286s
2	15811	26503	0.08137s
3	22895	44225	0.0858s
4	29979	41529	0.09377s
5	37063	48776	0.1047s
6	44147	55970	0.09566s
7	51231	73688	0.1407s
8	58315	70246	0.1187s
9	65399	77207	0.1112s
10	72483	94921	0.1514s
11	79567	91350	0.1225s
12	86651	98174	0.1456s
13	93735	115874	0.1385s
14	100819	112458	0.1404s
15	107903	130150	0.2001s
16	114987	147842	0.2308s
17	122071	134143	0.3446s
18	129155	141552	0.3377s
19	136239	148687	0.246s
20	143323	166375	0.2596s
21	150407	163032	0.3535s
22	157491	170065	0.2166s
23	164575	187751	0.2721s
24	171659	205437	0.252s
25	178743	192199	0.2449s
26	185827	209885	0.2408s
27	192911	227571	0.2669s
28	199995	245257	0.291s
29	207079	221981	0.2532s
30	214163	239667	0.5397s
31	221247	235869	0.361s
32	228331	253549	0.7021s
33	235415	249199	0.4081s
34	242499	255546	0.2482s
35	249583	262133	0.3677s
36	256667	269707	0.4047s
37	263751	277248	0.2566s
38	270835	283895	0.3625s
39	277919	291500	0.6803s
40	285003	295477	0.6829s
41	292087	301506	0.2409s
42	299171	319132	0.28s
43	306255	315216	0.7761s
44	313339	321560	0.6032s
45	320423	328317	0.5595s
46	327507	334255	0.5331s
47	334591	341144	0.6254s
48	341675	347012	0.7197s
49	348759	352779	0.6346s
50	355843	358791	1.469s
51	362927	361532	0.9598s
52	370011	366352	0.2497s
53	377095	383936	0.5096s
54	384179	378513	0.5351s
55	391263	382103	0.4698s
56	398347	388777	1.02s
57	405431	394040	2.523s
58	412515	390968	1.854s
59	419599	384564	0.3233s
60	426683	391168	1.047s
61	433767	392682	0.5311s
62	440851	399148	0.4807s
63	447935	416624	0.5555s
64	455019	411480	0.6629s
65	462103	417767	0.6113s
66	469187	418295	0.5751s
67	476271	424001	0.8504s
68	483355	428305	0.7839s
69	490439	432985	2.942s
This is the last UNSAT round.
