#iterationNumber	varNumber	clauseNumber	itertionTime
1	5877	14930	0.243s
2	10111	16388	0.08161s
3	14345	26510	0.08405s
4	18579	20548	0.08306s
5	22813	30668	0.09694s
6	27047	24674	0.09047s
7	31281	26748	0.09012s
8	35515	36864	0.07753s
9	39749	30701	0.05674s
10	43983	40805	0.05955s
11	48217	33863	0.07598s
12	52451	35270	0.06911s
13	56685	45366	0.0672s
14	60919	38704	0.0718s
15	65153	40304	0.07585s
16	69387	42035	0.1078s
17	73621	43743	0.07091s
18	77855	45386	0.1001s
19	82089	45473	0.08478s
20	86323	46588	0.09565s
21	90557	48446	0.09371s
22	94791	49959	0.09086s
23	99025	50225	0.08235s
This is the last UNSAT round.
