#iterationNumber	varNumber	clauseNumber	itertionTime
1	7527	19000	0.1955s
2	13411	22233	0.06321s
3	19295	36755	0.06573s
4	25179	51273	0.07333s
5	31063	38190	0.06979s
6	36947	52708	0.07554s
7	42831	48798	0.07677s
8	48715	63316	0.07594s
9	54599	77834	0.1165s
10	60483	64311	0.08868s
11	66367	78825	0.1338s
12	72251	74625	0.09112s
13	78135	79820	0.1099s
14	84019	94334	0.1097s
15	89903	90116	0.1167s
16	95787	104624	0.12s
17	101671	99498	0.1407s
18	107555	103500	0.1105s
19	113439	117994	0.1065s
20	119323	113711	0.1118s
21	125207	128205	0.1177s
22	131091	142699	0.1279s
23	136975	129319	0.114s
24	142859	143813	0.1353s
25	148743	158307	0.1333s
26	154627	144602	0.128s
27	160511	159096	0.3318s
28	166395	153757	0.1509s
29	172279	156189	0.135s
30	178163	170659	0.1299s
31	184047	185129	0.153s
32	189931	169859	0.1388s
33	195815	184329	0.1583s
34	201699	198799	0.1837s
35	207583	183874	0.2023s
36	213467	188546	0.4335s
37	219351	188161	0.2287s
38	225235	192743	0.205s
39	231119	207183	0.3819s
40	237003	202322	0.1939s
41	242887	206235	0.1906s
42	248771	220669	0.1876s
43	254655	215580	0.2024s
44	260539	230014	0.2803s
45	266423	225406	0.504s
46	272307	227893	0.2993s
47	278191	229299	0.1753s
48	284075	243705	0.5254s
49	289959	236597	0.3692s
50	295843	240253	0.2716s
51	301727	254643	0.4179s
52	307611	248800	0.6715s
53	313495	248874	0.5475s
54	319379	252942	0.442s
55	325263	247881	0.6639s
56	331147	241786	0.3872s
57	337031	243829	0.7211s
This is the last UNSAT round.
