#iterationNumber	varNumber	clauseNumber	itertionTime
1	5727	14560	0.1517s
2	9811	15743	0.04247s
3	13895	25465	0.0451s
4	17979	35185	0.04729s
5	22063	20759	0.05184s
6	26147	22212	0.04975s
7	30231	31924	0.05195s
8	34315	25196	0.05202s
9	38399	34908	0.06469s
10	42483	28340	0.0624s
11	46567	29709	0.05803s
12	50651	39415	0.06122s
13	54735	32783	0.08401s
14	58819	34091	0.06848s
15	62903	35552	0.06138s
16	66987	45254	0.09336s
17	71071	38703	0.06868s
18	75155	40174	0.06622s
19	79239	49868	0.08626s
20	83323	42733	0.07022s
21	87407	44116	0.08767s
22	91491	45263	0.1331s
This is the last UNSAT round.
