#iterationNumber	varNumber	clauseNumber	itertionTime
1	9327	23440	0.2372s
2	17011	28975	0.09079s
3	24695	38150	0.09043s
4	32379	57472	0.09605s
5	40063	57037	0.1022s
6	47747	66220	0.1179s
7	55431	75488	0.1148s
8	63115	94810	0.1408s
9	70799	93750	0.1224s
10	78483	102803	0.1249s
11	86167	122123	0.1603s
12	93851	120999	0.1169s
13	101535	140319	0.1223s
14	109219	139261	0.1215s
15	116903	158581	0.1956s
16	124587	157075	0.175s
17	132271	166087	0.1312s
18	139955	185401	0.1594s
19	147639	204715	0.1992s
20	155323	193255	0.2025s
21	163007	201992	0.2463s
22	170691	210829	0.2548s
23	178375	219941	0.1878s
24	186059	229027	0.2801s
25	193743	237284	0.4933s
26	201427	245110	0.3087s
27	209111	253199	0.3562s
28	216795	261285	0.2229s
29	224479	270107	0.1824s
30	232163	289389	0.2744s
31	239847	287596	0.2804s
32	247531	306874	0.4593s
33	255215	304998	0.219s
34	262899	324272	0.5403s
35	270583	321992	0.6778s
36	278267	329271	0.2277s
37	285951	337811	0.4133s
38	293635	344912	0.327s
39	301319	353472	0.2403s
40	309003	372732	0.4199s
41	316687	370353	1.024s
42	324371	378398	0.4814s
43	332055	386073	0.2917s
44	339739	405327	0.5675s
45	347423	403409	1.4s
46	355107	410640	0.8499s
47	362791	419265	0.7593s
48	370475	427871	0.4142s
49	378159	447121	0.7596s
50	385843	444874	1.329s
51	393527	453351	1.649s
52	401211	459618	2.654s
53	408895	463711	0.5166s
54	416579	472067	1.088s
55	424263	480391	1.293s
56	431947	486892	0.536s
57	439631	495275	0.5776s
58	447315	503634	1.637s
59	454999	510772	0.3797s
60	462683	519100	0.3545s
61	470367	538316	1.522s
62	478051	533765	1.152s
63	485735	540637	1.644s
64	493419	548005	0.5106s
65	501103	556307	0.594s
66	508787	564744	1.384s
67	516471	572901	0.9484s
68	524155	580613	3.527s
This is the last UNSAT round.
