#iterationNumber	varNumber	clauseNumber	itertionTime
1	10377	26030	0.263s
2	19111	33263	0.09621s
3	27845	55385	0.1131s
4	36579	56238	0.1199s
5	45313	67394	0.1496s
6	54047	78155	0.1604s
7	62781	89625	0.1889s
8	71515	100774	0.1386s
9	80249	112084	0.1525s
10	88983	134196	0.2278s
11	97717	134763	0.1807s
12	106451	145798	0.2167s
13	115185	156655	0.193s
14	123919	178757	0.3889s
15	132653	178269	0.189s
16	141387	200363	0.1782s
17	150121	200620	0.2369s
18	158855	211312	0.1774s
19	167589	233402	0.1805s
20	176323	255492	0.1896s
21	185057	244765	0.2143s
22	193791	266855	0.2347s
23	202525	266726	0.2116s
24	211259	288810	0.3123s
25	219993	287426	0.5393s
26	228727	297266	0.206s
27	237461	319342	0.196s
28	246195	341418	0.8339s
29	254929	328953	0.4979s
30	263663	339561	0.5365s
31	272397	349860	0.2953s
32	281131	371920	0.3241s
33	289865	372228	0.2468s
34	298599	394288	0.278s
35	307333	394966	0.2946s
36	316067	417026	0.5499s
37	324801	416884	1.715s
38	333535	427484	0.7253s
39	342269	438051	1.117s
40	351003	448018	0.4093s
41	359737	470066	0.4236s
42	368471	492114	0.5225s
43	377205	479540	0.4559s
44	385939	501588	0.4173s
45	394673	523636	0.4059s
46	403407	545684	0.7637s
47	412141	522390	0.5327s
48	420875	532717	0.4741s
49	429609	554761	1.375s
50	438343	553366	0.4943s
51	447077	575408	0.5099s
52	455811	575229	1.115s
53	464545	586320	1.031s
54	473279	595694	0.5596s
55	482013	606582	0.5401s
56	490747	617441	0.3184s
57	499481	639473	0.3922s
58	508215	661505	0.3246s
59	516949	683537	0.3573s
60	525683	660064	0.3644s
61	534417	682096	0.4942s
62	543151	704128	0.3646s
63	551885	693378	1.695s
64	560619	701914	0.4806s
65	569353	712630	0.6277s
66	578087	723431	0.5517s
67	586821	745457	0.637s
68	595555	767483	0.5717s
69	604289	789509	0.9868s
70	613023	767368	0.8722s
71	621757	778127	1.163s
72	630491	788847	1.272s
73	639225	799849	0.7672s
74	647959	810976	1.281s
75	656693	833002	0.8077s
76	665427	833288	2.106s
77	674161	841567	0.9271s
78	682895	863585	2.454s
79	691629	862185	0.6314s
80	700363	884199	0.6793s
81	709097	906213	2.868s
82	717831	890112	0.6498s
83	726565	912116	0.4332s
84	735299	911985	0.5226s
85	744033	933989	0.4265s
86	752767	955993	0.4448s
87	761501	977997	0.4341s
88	770235	1000001	2.115s
89	778969	965823	0.5295s
90	787703	976361	0.4559s
91	796437	998363	0.4608s
92	805171	1020365	0.535s
93	813905	1042367	1.503s
94	822639	1018515	3.051s
95	831373	1027976	0.7215s
96	840107	1049976	0.7282s
97	848841	1071976	0.7559s
98	857575	1060729	1.283s
99	866309	1082729	0.7822s
100	875043	1082673	3.476s
101	883777	1085956	2.211s
102	892511	1096164	1.052s
103	901245	1106798	1.008s
104	909979	1128784	1.076s
105	918713	1128286	3.733s
106	927447	1137987	0.8996s
107	936181	1148632	0.9646s
108	944915	1170616	0.786s
109	953649	1192600	1.055s
