#iterationNumber	varNumber	clauseNumber	itertionTime
1	8427	21220	0.3551s
2	15211	25478	0.1406s
3	21995	42400	0.1483s
4	28779	39789	0.1641s
5	35563	46898	0.1587s
6	42347	63816	0.1593s
7	49131	60692	0.1461s
8	55915	77610	0.1555s
9	62699	94528	0.1927s
10	69483	80890	0.1692s
11	76267	97808	0.1617s
12	83051	94436	0.1128s
13	89835	100989	0.1171s
14	96619	117903	0.1315s
15	103403	114605	0.1227s
16	110187	131519	0.127s
17	116971	148433	0.1694s
18	123755	135299	0.1281s
19	130539	152213	0.2094s
20	137323	149169	0.1545s
21	144107	155879	0.2135s
22	150891	160574	0.1368s
23	157675	167709	0.1335s
24	164459	184603	0.1795s
25	171243	201497	0.193s
26	178027	188708	0.2705s
27	184811	195504	0.1765s
28	191595	202228	0.1478s
29	198379	219122	0.2199s
30	205163	236016	0.2502s
31	211947	222290	0.2248s
32	218731	228712	0.3701s
33	225515	233878	0.2111s
34	232299	240347	0.3901s
35	239083	246046	0.2673s
36	245867	262926	0.2683s
37	252651	279806	0.3235s
38	259435	296686	0.3639s
39	266219	271819	0.6647s
40	273003	275066	0.2848s
41	279787	291920	0.3879s
42	286571	286832	0.3004s
43	293355	303684	0.4039s
44	300139	298432	0.4615s
45	306923	304772	0.7173s
46	313707	311004	0.2119s
47	320491	327844	0.3798s
48	327275	324410	0.2216s
49	334059	341246	0.2449s
50	340843	337300	0.2769s
51	347627	354128	0.4555s
52	354411	348795	0.2368s
53	361195	354402	0.4213s
54	367979	358201	0.3244s
55	374763	375011	0.5158s
56	381547	366632	0.6091s
57	388331	372243	0.944s
58	395115	376696	0.2543s
59	401899	393482	0.5671s
60	408683	384010	0.2552s
61	415467	400784	0.295s
62	422251	417558	1.259s
63	429035	395878	1.228s
64	435819	401033	1.575s
65	442603	397969	3.905s
This is the last UNSAT round.
