#iterationNumber	varNumber	clauseNumber	itertionTime
1	6327	16040	0.2516s
2	11011	18059	0.08498s
3	15695	29381	0.08517s
4	20379	40695	0.09599s
5	25063	26649	0.08364s
6	29747	29416	0.05972s
7	34431	40728	0.05758s
8	39115	52040	0.0643s
9	43799	38262	0.06353s
10	48483	49572	0.07238s
11	53167	43805	0.06598s
12	57851	55115	0.07034s
13	62535	66425	0.09409s
14	67219	52586	0.1012s
15	71903	54270	0.08439s
16	76587	65568	0.08275s
17	81271	59621	0.1011s
18	85955	62241	0.1037s
19	90639	64195	0.08367s
20	95323	75483	0.144s
21	100007	69547	0.134s
22	104691	70934	0.1189s
23	109375	73501	0.2376s
24	114059	73417	0.2175s
25	118743	75772	0.1902s
26	123427	78220	0.2039s
27	128111	80767	0.1528s
28	132795	92009	0.1765s
29	137479	85405	0.2425s
30	142163	87900	0.2791s
31	146847	85731	0.1178s
This is the last UNSAT round.
