#iterationNumber	varNumber	clauseNumber	itertionTime
1	4824	12629	0.1265s
2	9028	16025	0.04987s
3	13232	27325	0.05961s
4	17436	30888	0.05946s
5	21640	38429	0.07819s
6	25844	45997	0.06401s
7	30048	53464	0.06447s
8	34252	64758	0.06482s
9	38456	68511	0.07448s
10	42660	79805	0.08156s
11	46864	83433	0.2269s
12	51068	89869	0.07455s
13	55272	101157	0.3261s
14	59476	105100	0.3021s
15	63680	110090	0.2741s
16	67884	117214	0.3121s
17	72088	122949	0.2571s
18	76292	129907	0.1559s
19	80496	137197	0.112s
20	84700	148471	0.2041s
21	88904	151424	0.4555s
22	93108	158516	0.1778s
23	97312	165335	0.3693s
24	101516	172361	0.1055s
25	105720	179530	0.4138s
26	109924	186470	0.2581s
27	114128	193735	0.9844s
28	118332	196264	0.2106s
29	122536	202902	0.8136s
30	126740	207643	0.9754s
31	130944	213537	0.4177s
32	135148	211750	1.626s
33	139352	213391	0.7281s
34	143556	218713	0.3604s
35	147760	225575	0.1736s
36	151964	232623	0.9354s
37	156168	237744	0.8206s
38	160372	243675	3.164s
39	164576	243677	0.6152s
40	168780	249288	0.4545s
41	172984	255099	0.9144s
42	177188	260560	1.802s
43	181392	254785	0.6766s
44	185596	240794	1.073s
45	189800	209770	0.4764s
46	194004	200880	0.3012s
47	198208	204427	0.3643s
48	202412	200932	0.6256s
49	206616	198751	0.4997s
50	210820	198200	0.1682s
51	215024	201081	0.08501s
This is the last UNSAT round.
