#iterationNumber	varNumber	clauseNumber	itertionTime
1	4674	12259	0.123s
2	8728	15421	0.04845s
3	12782	26321	0.05868s
4	16836	29478	0.05874s
5	20890	36622	0.06437s
6	24944	47516	0.0864s
7	28998	50507	0.06299s
8	33052	57411	0.1797s
9	37106	64174	0.1168s
10	41160	71078	0.07759s
11	45214	78222	0.0729s
12	49268	89108	0.09327s
13	53322	92694	0.1403s
14	57376	99054	0.09546s
15	61430	109936	0.09896s
16	65484	113716	0.148s
17	69538	120994	0.2035s
18	73592	127320	0.1045s
19	77646	134170	0.2765s
20	81700	140907	0.09747s
21	85754	151777	0.1263s
22	89808	155319	0.09378s
23	93862	166189	0.64s
24	97916	168896	0.1276s
25	101970	175791	1.205s
26	106024	181115	0.1028s
27	110078	191975	0.4434s
28	114132	195103	0.1388s
29	118186	201717	0.2265s
30	122240	208270	1.103s
31	126294	213873	0.1331s
32	130348	220206	1.81s
33	134402	225849	0.3392s
34	138456	232641	0.4888s
35	142510	238897	2.064s
36	146564	244355	0.4435s
37	150618	251115	0.5363s
38	154672	257742	0.5047s
39	158726	264503	0.2957s
40	162780	271215	0.2152s
41	166834	277629	0.7801s
42	170888	284386	1.856s
43	174942	289846	2.821s
44	178996	293530	1.178s
45	183050	299335	0.737s
46	187104	305341	2.925s
47	191158	309477	0.4032s
48	195212	315589	0.776s
49	199266	321915	4.046s
50	203320	323763	0.5713s
51	207374	330344	0.2604s
52	211428	341164	1.323s
53	215482	343223	0.6186s
54	219536	349737	2.008s
55	223590	355576	0.5192s
56	227644	366394	3.331s
57	231698	366545	3.001s
58	235752	372730	2.744s
59	239806	379018	0.4495s
60	243860	385921	2.016s
61	247914	392594	2.688s
62	251968	398896	0.2819s
63	256022	409712	3.123s
64	260076	412301	12.83s
65	264130	414747	7.529s
66	268184	418742	1.481s
67	272238	425344	0.5411s
68	276292	436158	1.882s
69	280346	438734	15.26s
70	284400	443504	0.2888s
71	288454	454318	4.391s
72	292508	456419	3.643s
73	296562	462211	2.204s
74	300616	468567	3.755s
75	304670	474535	9.326s
76	308724	478865	1.381s
77	312778	485510	11.86s
78	316832	486243	5.541s
79	320886	492292	2.301s
80	324940	498524	1.271s
81	328994	504879	22.91s
82	333048	510029	8.162s
83	337102	514623	3.41s
84	341156	519673	4.41s
85	345210	467411	0.5565s
86	349264	473682	1.832s
87	353318	358088	0.4904s
88	357372	269506	0.3163s
89	361426	280058	0.3098s
90	365480	280127	0.119s
This is the last UNSAT round.
