#iterationNumber	varNumber	clauseNumber	itertionTime
1	5124	13369	0.1323s
2	9628	17087	0.05152s
3	14132	29187	0.07173s
4	18636	31891	0.06773s
5	23140	40288	0.07556s
6	27644	48665	0.1546s
7	32148	57066	0.06589s
8	36652	65496	0.07365s
9	41156	77586	0.09433s
10	45660	82301	0.07281s
11	50164	90585	0.09058s
12	54668	102675	0.3571s
13	59172	106863	0.09127s
14	63676	115135	0.08625s
15	68180	127219	0.4141s
16	72684	131097	0.1425s
17	77188	143179	0.2172s
18	81692	147585	0.1554s
19	86196	155725	0.187s
20	90700	163925	0.1742s
21	95204	172081	0.1333s
22	99708	180144	0.2453s
23	104212	187168	0.1296s
24	108716	199248	1.221s
25	113220	202639	0.7107s
26	117724	209696	0.1817s
27	122228	217848	0.945s
28	126732	224412	0.5056s
29	131236	232284	2.217s
30	135740	235821	1.97s
31	140244	242799	0.3944s
32	144748	250090	0.4165s
33	149252	257783	0.5804s
34	153756	264870	0.9949s
35	158260	271681	0.4121s
36	162764	279324	1.93s
37	167268	285545	0.906s
38	171772	292481	5.381s
39	176276	294105	1.076s
40	180780	301377	3.011s
41	185284	308074	0.5596s
42	189788	315293	0.2881s
43	194292	323065	5.937s
44	198796	327396	0.2489s
45	203300	335072	0.4936s
46	207804	342588	2.287s
47	212308	347950	0.7542s
48	216812	355130	1.084s
49	221316	362350	0.401s
50	225820	369732	0.6316s
51	230324	376990	0.5479s
52	234828	384273	2.887s
53	239332	384312	0.4042s
54	243836	388173	4.072s
55	248340	343606	0.5515s
56	252844	350793	1.576s
57	257348	322045	0.2285s
58	261852	294690	1.017s
59	266356	242348	0.289s
60	270860	241885	0.2107s
61	275364	253611	0.1993s
62	279868	254376	0.2025s
63	284372	266102	0.1509s
This is the last UNSAT round.
