#iterationNumber	varNumber	clauseNumber	itertionTime
1	3624	9669	0.09695s
2	6628	11583	0.03488s
3	9632	19683	0.03817s
4	12636	20999	0.03926s
5	15640	25736	0.04509s
6	18644	28973	0.04119s
7	21648	33646	0.06043s
8	24652	38486	0.04335s
9	27656	46584	0.1033s
10	30660	46511	0.1059s
11	33664	47020	0.05465s
12	36668	55078	0.058s
13	39672	56249	0.06132s
14	42676	60436	0.1212s
15	45680	63196	0.1685s
16	48684	60975	0.08861s
17	51688	63137	0.1821s
18	54692	61015	0.1019s
19	57696	64791	0.05971s
20	60700	72771	0.06569s
21	63704	72901	0.1346s
22	66708	73920	0.106s
23	69712	74076	0.08336s
24	72716	75769	0.07181s
25	75720	83727	0.1748s
26	78724	79954	0.1307s
27	81728	83338	0.09367s
28	84732	91292	0.12s
29	87736	85963	0.06769s
30	90740	93907	0.08203s
31	93744	101851	0.08603s
32	96748	97803	0.07226s
33	99752	105747	0.07927s
This is the last UNSAT round.
