#iterationNumber	varNumber	clauseNumber	itertionTime
1	4824	12629	0.1265s
2	9028	16097	0.04986s
3	13232	27397	0.05719s
4	17436	31051	0.06257s
5	21640	38405	0.05779s
6	25844	49701	0.06099s
7	30048	53315	0.06607s
8	34252	64611	0.06481s
9	38456	68292	0.06367s
10	42660	79588	0.06707s
11	46864	90884	0.1875s
12	51068	90752	0.1271s
13	55272	98124	0.07329s
14	59476	109418	0.1332s
15	63680	113092	0.1062s
16	67884	120768	0.1923s
17	72088	128406	0.1819s
18	76292	135707	0.2012s
19	80496	141498	0.7998s
20	84700	148236	0.1675s
21	88904	155693	0.118s
22	93108	163145	0.09821s
23	97312	174433	0.3072s
24	101516	176716	0.8474s
25	105720	183381	0.2609s
26	109924	190954	0.4112s
27	114128	197560	2.53s
28	118332	200931	0.1745s
29	122536	208577	0.1284s
30	126740	219843	0.4459s
31	130944	223258	0.1799s
32	135148	230869	0.6714s
33	139352	238112	0.8862s
34	143556	245072	0.1763s
35	147760	251967	0.4601s
36	151964	259326	4.23s
37	156168	258455	0.5119s
38	160372	265031	1.304s
39	164576	272175	3.055s
40	168780	277564	0.2164s
41	172984	284683	0.51s
42	177188	291583	0.7475s
43	181392	297909	2.67s
44	185596	279316	0.3508s
45	189800	285854	1.05s
46	194004	291283	0.4347s
47	198208	297942	0.7719s
48	202412	303323	1.276s
49	206616	308185	0.342s
50	210820	315023	4.118s
51	215024	313479	0.4016s
52	219228	320329	1.441s
53	223432	326810	3.431s
54	227636	331117	0.37s
55	231840	337769	1.678s
56	236044	333118	1.575s
57	240248	335709	1.666s
58	244452	299614	0.856s
59	248656	281500	0.7411s
60	252860	283758	1.112s
61	257064	247207	0.2502s
62	261268	252909	0.2645s
63	265472	251577	0.3453s
64	269676	242282	0.2973s
65	273880	244780	0.2335s
66	278084	248974	0.3627s
67	282288	254880	0.08987s
This is the last UNSAT round.
