#iterationNumber	varNumber	clauseNumber	itertionTime
1	3024	8189	0.0827s
2	5428	9555	0.02772s
3	7832	16055	0.03119s
4	10236	16192	0.02955s
5	12640	22692	0.03257s
6	15044	23097	0.03204s
7	17448	29597	0.0336s
8	19852	30068	0.03493s
9	22256	36568	0.03794s
10	24660	36750	0.0472s
11	27064	39011	0.04562s
12	29468	41265	0.04139s
13	31872	44371	0.05465s
14	34276	46636	0.064s
15	36680	48262	0.07455s
16	39084	50553	0.106s
17	41488	49359	0.08007s
18	43892	49896	0.0551s
19	46296	51516	0.06832s
20	48700	53360	0.04636s
21	51104	59814	0.06159s
22	53508	59353	0.1601s
This is the last UNSAT round.
