#iterationNumber	varNumber	clauseNumber	itertionTime
1	8810	23089	0.2529s
2	15878	29813	0.09194s
3	22946	37633	0.09516s
4	30014	45875	0.1099s
5	37082	54157	0.1397s
6	44150	62242	0.1199s
7	51218	70749	0.1705s
8	58286	78721	0.1706s
9	65354	86066	0.1654s
10	72422	91425	0.233s
11	79490	98597	0.1221s
12	86558	105578	0.2072s
13	93626	112842	0.3635s
14	100694	113505	0.2195s
15	107762	119613	0.3189s
16	114830	122571	0.1599s
17	121898	128877	0.2346s
18	128966	135641	0.2473s
19	136034	141752	0.2591s
20	143102	147252	0.2223s
21	150170	152649	0.312s
22	157238	157433	0.2368s
23	164306	161082	0.413s
24	171374	166542	0.484s
25	178442	169275	0.3638s
26	185510	174822	0.2942s
27	192578	180539	0.2668s
28	199646	199165	0.2985s
29	206714	190547	0.2158s
30	213782	209161	0.2217s
31	220850	201806	0.4124s
32	227918	204851	0.2106s
33	234986	223447	0.2313s
34	242054	216857	0.6499s
35	249122	222171	0.2134s
36	256190	227547	0.5788s
37	263258	232313	1.376s
This is the last UNSAT round.
