#iterationNumber	varNumber	clauseNumber	itertionTime
1	9560	24939	0.265s
2	17378	32852	0.1208s
3	25196	44227	0.2324s
4	33014	54271	0.2631s
5	40832	63281	0.257s
6	48650	72906	0.2584s
7	56468	82295	0.3716s
8	64286	91699	0.3489s
9	72104	98407	0.2588s
10	79922	108560	0.3427s
11	87740	115651	0.3321s
12	95558	123786	0.5008s
13	103376	128404	0.3233s
14	111194	137487	0.3085s
15	119012	146239	0.2921s
16	126830	154444	0.4388s
17	134648	160859	0.5059s
18	142466	167716	0.2693s
19	150284	188416	0.7222s
20	158102	182774	0.8855s
21	165920	182200	0.2706s
22	173738	202814	0.3697s
23	181556	191505	0.2789s
24	189374	190810	0.1997s
25	197192	211372	0.236s
26	205010	205268	0.4544s
27	212828	206786	0.2878s
28	220646	227322	0.2818s
29	228464	221163	0.2588s
30	236282	228377	0.2022s
31	244100	248907	0.2222s
32	251918	269437	0.343s
33	259736	249810	0.4022s
34	267554	257205	0.5185s
35	275372	260226	0.5758s
36	283190	267208	1.131s
37	291008	273163	0.3867s
38	298826	293673	0.3264s
39	306644	314181	0.564s
40	314462	290691	0.9421s
41	322280	295713	0.4908s
42	330098	302435	1.41s
This is the last UNSAT round.
