#iterationNumber	varNumber	clauseNumber	itertionTime
1	11210	29009	0.5099s
2	20678	38958	0.2145s
3	30146	53436	0.2391s
4	39614	68533	0.3026s
5	49082	83802	0.3086s
6	58550	97278	0.2402s
7	68018	111712	0.4097s
8	77486	125679	0.3178s
9	86954	139499	0.7589s
10	96422	152964	0.5884s
11	105890	165753	0.7806s
12	115358	170924	0.3751s
13	124826	184287	0.4722s
14	134294	192290	0.4619s
15	143762	203814	0.4579s
16	153230	216717	0.3696s
17	162698	225947	0.488s
18	172166	236777	1.396s
19	181634	245717	0.64s
20	191102	257330	0.7532s
21	200570	268816	0.3199s
22	210038	293854	0.5828s
23	219506	293022	0.5771s
24	228974	302798	0.4592s
25	238442	314531	0.5311s
26	247910	323836	0.8918s
27	257378	324679	1.316s
28	266846	330516	1.198s
29	276314	335940	0.456s
30	285782	345237	1.041s
31	295250	347182	0.4945s
32	304718	357076	1.337s
33	314186	363738	0.3399s
34	323654	388604	0.2861s
35	333122	413462	0.2641s
36	342590	391450	0.4433s
37	352058	399226	0.2718s
38	361526	424072	0.434s
39	370994	448916	0.448s
40	380462	432356	0.3364s
41	389930	457194	0.8125s
42	399398	438920	0.6501s
43	408866	447299	1.075s
44	418334	455197	1.829s
This is the last UNSAT round.
