#iterationNumber	varNumber	clauseNumber	itertionTime
1	6410	17169	0.327s
2	11078	21029	0.09686s
3	15746	33513	0.09529s
4	20414	45985	0.1012s
5	25082	28148	0.1024s
6	29750	40620	0.1141s
7	34418	33445	0.125s
8	39086	34674	0.1244s
9	43754	36320	0.08909s
10	48422	38088	0.08427s
11	53090	40209	0.1299s
12	57758	52647	0.1424s
13	62426	44197	0.1291s
14	67094	56633	0.1317s
15	71762	48820	0.1301s
16	76430	61254	0.1513s
17	81098	53305	0.1555s
18	85766	54578	0.2617s
19	90434	55246	0.1435s
20	95102	57307	0.1714s
21	99770	69711	0.9013s
22	104438	60100	0.1178s
23	109106	62452	0.3522s
This is the last UNSAT round.
