#iterationNumber	varNumber	clauseNumber	itertionTime
1	7610	20129	0.3599s
2	13478	25437	0.1147s
3	19346	41125	0.1326s
4	25214	36686	0.1382s
5	31082	41610	0.1351s
6	36950	47763	0.08716s
7	42818	63423	0.1682s
8	48686	55679	0.1608s
9	54554	60028	0.1807s
10	60422	63501	0.184s
11	66290	64016	0.1838s
12	72158	67495	0.1885s
13	78026	72088	0.177s
14	83894	75978	0.2918s
15	89762	75735	0.1947s
16	95630	79094	0.2396s
17	101498	78635	0.1992s
18	107366	94163	0.2386s
19	113234	84945	0.2004s
20	119102	100465	0.2328s
21	124970	92277	0.2246s
22	130838	94623	0.2566s
23	136706	96330	0.1872s
24	142574	111824	1.213s
25	148442	102089	0.2788s
26	154310	117565	0.2309s
27	160178	133041	0.9293s
28	166046	110274	1.398s
This is the last UNSAT round.
