#iterationNumber	varNumber	clauseNumber	itertionTime
1	9710	25309	0.4539s
2	17678	33360	0.1685s
3	25646	44463	0.1902s
4	33614	55498	0.1896s
5	41582	65909	0.1962s
6	49550	75237	0.1875s
7	57518	87042	0.1721s
8	65486	97040	0.2649s
9	73454	102182	0.273s
10	81422	108447	0.1856s
11	89390	115930	0.1689s
12	97358	124499	0.2408s
13	105326	133152	0.3075s
14	113294	141094	0.3186s
15	121262	149558	0.4937s
16	129230	154603	0.2821s
17	137198	163511	0.2786s
18	145166	169840	0.2477s
19	153134	176541	0.2599s
20	161102	180475	0.267s
21	169070	188840	0.4902s
22	177038	194740	0.3207s
23	185006	201912	0.4013s
24	192974	209381	0.6802s
25	200942	216414	0.5369s
26	208910	216995	0.3956s
27	216878	225457	0.4942s
28	224846	233038	0.2839s
29	232814	239048	0.2719s
30	240782	244257	0.2328s
31	248750	265183	0.2397s
32	256718	254830	0.2636s
33	264686	261942	0.2487s
34	272654	282862	0.308s
35	280622	276627	0.3375s
36	288590	284043	0.3271s
37	296558	290725	0.5276s
38	304526	297697	0.3871s
39	312494	304988	1.206s
40	320462	310367	0.4107s
41	328430	313557	0.8902s
42	336398	320039	0.3566s
43	344366	327623	0.5178s
This is the last UNSAT round.
