#iterationNumber	varNumber	clauseNumber	itertionTime
1	6560	17539	0.1914s
2	11378	21665	0.0924s
3	16196	24408	0.06784s
4	21014	37294	0.06324s
5	25832	29746	0.06456s
6	30650	31429	0.09058s
7	35468	33192	0.07432s
8	40286	35207	0.06661s
9	45104	48035	0.06795s
10	49922	60863	0.07744s
11	54740	42733	0.09134s
12	59558	44795	0.07267s
13	64376	57609	0.08158s
14	69194	49572	0.08126s
15	74012	62366	0.0868s
16	78830	50822	0.08274s
17	83648	63616	0.09667s
18	88466	54673	0.1033s
19	93284	56631	0.1586s
20	98102	55817	0.2828s
21	102920	56611	0.7936s
22	107738	56926	0.09881s
23	112556	69690	0.105s
This is the last UNSAT round.
