#iterationNumber	varNumber	clauseNumber	itertionTime
1	8960	23459	0.4397s
2	16178	30388	0.1684s
3	23396	39972	0.2146s
4	30614	49737	0.2233s
5	37832	59110	0.2726s
6	45050	63940	0.2199s
7	52268	71755	0.1822s
8	59486	79860	0.2528s
9	66704	87693	0.3045s
10	73922	95374	0.263s
11	81140	102575	0.2879s
12	88358	109206	0.2758s
13	95576	117166	0.4379s
14	102794	123143	0.4128s
15	110012	121044	0.2882s
16	117230	130075	0.2786s
17	124448	149181	0.3537s
18	131666	143572	0.2921s
19	138884	162658	0.2884s
20	146102	153661	0.3268s
21	153320	146849	0.1796s
22	160538	152962	0.1934s
23	167756	171972	0.2797s
24	174974	164631	0.234s
25	182192	168719	0.2489s
26	189410	173759	0.4647s
27	196628	177974	0.3474s
28	203846	180584	0.7082s
29	211064	186442	1.191s
30	218282	188972	0.8212s
31	225500	194215	0.3553s
32	232718	196846	0.5103s
This is the last UNSAT round.
