#iterationNumber	varNumber	clauseNumber	itertionTime
1	1976	5126	0.03532s
2	3748	6942	0.01561s
3	5520	11742	0.01548s
4	7292	16538	0.01981s
5	9064	21334	0.01826s
6	10836	17175	0.01893s
7	12608	21971	0.01992s
8	14380	26767	0.01846s
9	16152	24758	0.01564s
10	17924	29554	0.02125s
11	19696	34344	0.02378s
12	21468	31864	0.02257s
13	23240	36640	0.02161s
14	25012	35657	0.02516s
15	26784	40427	0.02763s
16	28556	45195	0.02558s
17	30328	49955	0.02963s
18	32100	43769	0.02637s
19	33872	48525	0.02904s
20	35644	53281	0.03085s
21	37416	49723	0.0364s
22	39188	54473	0.02839s
23	40960	53367	0.02077s
24	42732	58107	0.03135s
25	44504	62847	0.03107s
26	46276	54778	0.02851s
27	48048	59488	0.02074s
28	49820	64198	0.03472s
29	51592	57432	0.03349s
30	53364	62126	0.035s
31	55136	66816	0.04535s
32	56908	56979	0.02217s
33	58680	61631	0.03386s
34	60452	66281	0.02763s
This is the last UNSAT round.
