#iterationNumber	varNumber	clauseNumber	itertionTime
1	3476	8826	0.05941s
2	6748	12236	0.02786s
3	10020	21136	0.02756s
4	13292	30034	0.03236s
5	16564	30797	0.02833s
6	19836	39695	0.03415s
7	23108	43123	0.0329s
8	26380	49239	0.04321s
9	29652	55089	0.03972s
10	32924	63979	0.04971s
11	36196	65356	0.04793s
12	39468	69721	0.04858s
13	42740	78591	0.03783s
14	46012	87461	0.04678s
15	49284	85716	0.0762s
16	52556	90572	0.05841s
17	55828	99438	0.05818s
18	59100	101845	0.04486s
19	62372	110703	0.05606s
20	65644	119561	0.05131s
21	68916	116294	0.07825s
22	72188	120995	0.08227s
23	75460	125341	0.04835s
24	78732	134171	0.1036s
25	82004	135123	0.1179s
26	85276	133145	0.06224s
27	88548	141949	0.05978s
28	91820	150745	0.06758s
29	95092	145024	0.05849s
30	98364	153812	0.09131s
31	101636	151959	0.0699s
32	104908	160721	0.06554s
33	108180	150308	0.06871s
34	111452	159060	0.0676s
35	114724	167812	0.1014s
36	117996	162204	0.08734s
37	121268	154231	0.06384s
38	124540	162927	0.07517s
39	127812	171623	0.07916s
40	131084	164111	0.06219s
41	134356	172807	0.07836s
42	137628	181501	0.07437s
43	140900	175455	0.0808s
44	144172	184143	0.09672s
45	147444	179162	0.09942s
46	150716	187830	0.1282s
47	153988	181402	0.1139s
48	157260	175512	0.09465s
49	160532	184122	0.0978s
50	163804	192732	0.08896s
51	167076	173779	0.06421s
52	170348	182387	0.07462s
53	173620	190973	0.1039s
54	176892	160693	0.1428s
55	180164	149897	0.03484s
This is the last UNSAT round.
