#iterationNumber	varNumber	clauseNumber	itertionTime
1	6326	15856	0.09573s
2	12448	21587	0.05193s
3	18570	38277	0.07209s
4	24692	45655	0.06636s
5	30814	57776	0.07585s
6	36936	70056	0.0916s
7	43058	82029	0.06531s
8	49180	93991	0.07819s
9	55302	110673	0.1005s
10	61424	127355	0.09728s
11	67546	129464	0.1299s
12	73668	141446	0.2924s
13	79790	152181	0.1091s
14	85912	163425	0.1896s
15	92034	174590	0.2266s
16	98156	185045	0.2014s
17	104278	195945	0.1337s
18	110400	207150	0.1151s
19	116522	223796	0.1262s
20	122644	240442	0.1157s
21	128766	241905	0.1172s
22	134888	258551	0.1123s
23	141010	275197	0.1751s
24	147132	276949	0.3635s
25	153254	287340	0.1409s
26	159376	298669	0.1336s
27	165498	315311	0.1547s
28	171620	331953	0.3003s
29	177742	331721	0.442s
30	183864	343145	0.2763s
31	189986	354137	0.5595s
32	196108	365212	0.2644s
33	202230	381844	0.3174s
34	208352	386722	0.6765s
35	214474	397952	0.1783s
36	220596	409238	0.5326s
37	226718	419718	0.1704s
38	232840	430333	0.1686s
39	238962	446949	0.7855s
40	245084	451701	0.4026s
41	251206	462467	0.3588s
42	257328	473302	0.646s
43	263450	481094	1.085s
44	269572	492211	1.146s
45	275694	503351	0.5559s
46	281816	514621	0.2166s
47	287938	531219	1.015s
48	294060	537659	0.2663s
49	300182	548906	0.2632s
50	306304	565504	0.3972s
51	312426	582102	0.61s
52	318548	582804	0.9969s
53	324670	594001	0.3131s
54	330792	610599	1.962s
55	336914	616588	1.23s
56	343036	627910	0.7696s
57	349158	639052	0.2578s
58	355280	650206	1.106s
59	361402	655706	0.4027s
60	367524	672290	0.3021s
61	373646	688874	3.228s
62	379768	689446	1.999s
63	385890	700506	1.002s
64	392012	711647	0.4211s
65	398134	728231	0.2729s
66	404256	744815	5.521s
67	410378	736101	1.749s
68	416500	746804	0.3283s
69	422622	763372	0.357s
70	428744	768086	4.39s
71	434866	778564	4.462s
72	440988	787462	0.5402s
73	447110	756340	0.3821s
74	453232	772836	0.4234s
75	459354	789332	0.3198s
76	465476	805828	0.7145s
77	471598	794032	0.307s
78	477720	729890	1.095s
79	483842	712917	0.2989s
80	489964	728903	0.3202s
81	496086	479054	0.2835s
82	502208	495038	0.3742s
83	508330	487726	0.287s
84	514452	503704	0.3928s
85	520574	519658	0.3578s
86	526696	489002	0.4379s
87	532818	504952	0.4031s
88	538940	492471	0.4058s
89	545062	508403	0.2751s
90	551184	524335	0.4112s
91	557306	497635	0.1102s
This is the last UNSAT round.
