#iterationNumber	varNumber	clauseNumber	itertionTime
1	6026	15116	0.1213s
2	11848	20589	0.06169s
3	17670	36459	0.0685s
4	23492	43191	0.0679s
5	29314	53974	0.0771s
6	35136	69816	0.05754s
7	40958	75534	0.06404s
8	46780	91370	0.232s
9	52602	96038	0.09942s
10	58424	111852	0.08688s
11	64246	118571	0.1963s
12	70068	129318	0.1156s
13	75890	139913	0.08843s
14	81712	155723	0.08664s
15	87534	171533	0.09309s
16	93356	187343	0.08065s
17	99178	182083	0.212s
18	105000	192907	0.1314s
19	110822	208717	0.4038s
20	116644	213986	0.169s
21	122466	224923	0.1446s
22	128288	240725	0.1377s
23	134110	246088	0.2143s
24	139932	256917	0.2398s
25	145754	267725	0.4095s
26	151576	274846	0.1325s
27	157398	290630	0.1869s
28	163220	306414	0.4299s
29	169042	307688	0.1317s
30	174864	323470	0.3216s
31	180686	329175	1.654s
32	186508	338991	0.6833s
33	192330	349523	0.5409s
34	198152	359931	0.8319s
35	203974	367894	0.1608s
36	209796	383664	0.2458s
37	215618	399434	1.042s
38	221440	398207	0.2231s
39	227262	408430	1.724s
40	233084	415654	0.5799s
41	238906	426298	0.5974s
42	244728	436941	0.3862s
43	250550	447507	1.817s
44	256372	457731	5.329s
45	262194	468034	0.7804s
46	268016	473683	0.2568s
47	273838	489429	0.2541s
48	279660	505175	0.2006s
49	285482	504815	1.203s
50	291304	515133	0.2343s
51	297126	530879	0.3449s
52	302948	546625	2.502s
53	308770	535797	0.2806s
54	314592	551527	0.3313s
55	320414	567257	2.319s
56	326236	556273	0.2336s
57	332058	566060	0.247s
58	337880	581766	0.4236s
59	343702	597472	0.2446s
60	349524	613178	0.4103s
61	355346	605688	1.417s
62	361168	612932	0.2653s
63	366990	628628	0.2505s
64	372812	644324	0.419s
65	378634	639950	0.3411s
66	384456	655498	1.023s
67	390278	571850	0.2729s
68	396100	587398	0.4327s
69	401922	602822	0.42s
70	407744	523325	0.5977s
This is the last UNSAT round.
