#iterationNumber	varNumber	clauseNumber	itertionTime
1	1526	4016	0.03386s
2	2848	5505	0.0109s
3	4170	9075	0.01275s
4	5492	12645	0.01329s
5	6814	16207	0.01066s
6	8136	11415	0.01338s
7	9458	14967	0.01562s
8	10780	18517	0.01652s
9	12102	16136	0.01206s
10	13424	17131	0.01867s
11	14746	20663	0.01688s
12	16068	19137	0.01268s
13	17390	22643	0.01814s
14	18712	26149	0.02178s
15	20034	21325	0.01874s
16	21356	24821	0.02057s
17	22678	21773	0.01431s
18	24000	25213	0.01633s
19	25322	18212	0.01136s
20	26644	21644	0.009756s
21	27966	25072	0.01087s
22	29288	28498	0.01911s
This is the last UNSAT round.
