#iterationNumber	varNumber	clauseNumber	itertionTime
1	2426	6236	0.04093s
2	4648	8616	0.01763s
3	6870	14638	0.02166s
4	9092	14959	0.02387s
5	11314	17819	0.02118s
6	13536	23813	0.01354s
7	15758	29807	0.01772s
8	17980	35801	0.02174s
9	20202	30514	0.02534s
10	22424	36508	0.02657s
11	24646	36495	0.02285s
12	26868	42475	0.03133s
13	29090	48455	0.03119s
14	31312	54435	0.02715s
15	33534	47488	0.03279s
16	35756	53464	0.02326s
17	37978	59434	0.03649s
18	40200	55501	0.03084s
19	42422	61459	0.02703s
20	44644	60255	0.03335s
21	46866	66211	0.03843s
22	49088	65907	0.03696s
23	51310	71863	0.03276s
24	53532	77819	0.03917s
25	55754	75257	0.038s
26	57976	81209	0.04324s
27	60198	87161	0.04646s
28	62420	93113	0.04156s
29	64642	86053	0.04739s
30	66864	92005	0.04934s
31	69086	89046	0.05197s
32	71308	94988	0.03338s
33	73530	100928	0.0451s
34	75752	96385	0.05259s
35	77974	102325	0.03627s
36	80196	108257	0.04538s
37	82418	102149	0.06504s
38	84640	101336	0.05343s
39	86862	107210	0.04s
40	89084	113078	0.06771s
41	91306	94589	0.04549s
42	93528	91016	0.04114s
43	95750	96862	0.04392s
44	97972	102708	0.04642s
45	100194	108550	0.05337s
46	102416	98040	0.04473s
47	104638	103882	0.04901s
48	106860	109722	0.05566s
49	109082	115562	0.05549s
50	111304	105556	0.04149s
51	113526	111396	0.06829s
52	115748	117212	0.05856s
53	117970	103047	0.05247s
54	120192	108863	0.0486s
55	122414	114679	0.07343s
56	124636	106786	0.06108s
57	126858	112586	0.06439s
58	129080	105832	0.0575s
59	131302	111546	0.0541s
60	133524	117256	0.02296s
This is the last UNSAT round.
