#iterationNumber	varNumber	clauseNumber	itertionTime
1	4976	12526	0.08178s
2	9748	16918	0.035s
3	14520	29918	0.0446s
4	19292	34022	0.04237s
5	24064	42700	0.04455s
6	28836	50982	0.04706s
7	33608	63964	0.05369s
8	38380	76930	0.06222s
9	43152	75676	0.05786s
10	47924	84279	0.05587s
11	52696	97245	0.06124s
12	57468	101649	0.0648s
13	62240	110280	0.06541s
14	67012	123244	0.09952s
15	71784	127352	0.1274s
16	76556	135905	0.09784s
17	81328	142856	0.1337s
18	86100	150002	0.06747s
19	90872	158049	0.06872s
20	95644	170987	0.08382s
21	100416	183925	0.1002s
22	105188	196863	0.1286s
23	109960	191806	0.0752s
24	114732	200358	0.1132s
25	119504	213286	0.1166s
26	124276	215510	0.0817s
27	129048	228424	0.1628s
28	133820	229266	0.1961s
29	138592	231084	0.1583s
30	143364	237891	0.2278s
31	148136	245692	0.2282s
32	152908	253315	0.1156s
33	157680	261083	0.2164s
34	162452	268855	0.2523s
35	167224	276507	0.1237s
36	171996	289383	0.1116s
37	176768	302259	0.3147s
38	181540	298906	0.112s
39	186312	311774	0.1143s
40	191084	313599	0.3205s
41	195856	320674	0.1309s
42	200628	328448	0.1892s
43	205400	341310	0.5149s
44	210172	342217	0.2937s
45	214944	350107	0.1269s
46	219716	362967	0.3147s
47	224488	364759	0.228s
48	229260	372038	0.1686s
49	234032	379609	0.1443s
50	238804	392467	0.2544s
51	243576	393553	0.1361s
52	248348	395379	0.1585s
53	253120	408219	0.2317s
54	257892	409300	0.1535s
55	262664	422136	0.1303s
56	267436	434972	0.1666s
57	272208	447808	0.2037s
58	276980	460644	0.3333s
59	281752	447563	0.2956s
60	286524	460347	0.2143s
61	291296	432649	0.2549s
62	296068	445433	0.1662s
63	300840	458217	0.1693s
64	305612	471001	0.1977s
65	310384	460408	0.1724s
66	315156	473160	0.2524s
67	319928	427176	0.2733s
68	324700	439778	0.251s
69	329472	365691	0.1618s
70	334244	378081	0.1522s
71	339016	390471	0.1749s
72	343788	267192	0.1496s
73	348560	279552	0.1605s
74	353332	291906	0.1695s
75	358104	304258	0.05986s
This is the last UNSAT round.
