#iterationNumber	varNumber	clauseNumber	itertionTime
1	3926	9936	0.06536s
2	7648	13405	0.03467s
3	11370	23535	0.03317s
4	15092	33665	0.03985s
5	18814	33381	0.03561s
6	22536	40020	0.03342s
7	26258	50150	0.03296s
8	29980	60280	0.04378s
9	33702	60074	0.04537s
10	37424	70204	0.04507s
11	41146	73504	0.04413s
12	44868	83632	0.1019s
13	48590	86921	0.05235s
14	52312	93190	0.05065s
15	56034	103318	0.07457s
16	59756	105027	0.1098s
17	63478	107111	0.04944s
18	67200	117193	0.06355s
19	70922	119763	0.1293s
20	74644	124068	0.06991s
21	78366	134132	0.07277s
22	82088	144196	0.1055s
23	85810	141343	0.1257s
24	89532	144563	0.07521s
25	93254	154593	0.09544s
26	96976	151788	0.07841s
27	100698	161814	0.07764s
28	104420	162430	0.0751s
29	108142	172456	0.08461s
30	111864	182480	0.07849s
31	115586	179266	0.1741s
32	119308	180359	0.0866s
33	123030	190369	0.1443s
34	126752	190602	0.09885s
35	130474	190967	0.09085s
36	134196	200899	0.08967s
37	137918	181532	0.0803s
38	141640	191448	0.08496s
39	145362	201364	0.1103s
40	149084	188813	0.1075s
41	152806	198703	0.07737s
42	156528	208593	0.1139s
43	160250	200962	0.1004s
44	163972	210848	0.1068s
45	167694	209267	0.1022s
46	171416	219145	0.1138s
47	175138	229011	0.08012s
48	178860	215167	0.1172s
49	182582	225009	0.1261s
50	186304	211844	0.1111s
51	190026	221588	0.1045s
52	193748	231318	0.1125s
53	197470	179120	0.1078s
54	201192	188844	0.09968s
55	204914	198568	0.08651s
56	208636	186580	0.09274s
57	212358	196304	0.09827s
58	216080	206024	0.09709s
59	219802	215736	0.1294s
60	223524	194942	0.09675s
61	227246	204604	0.0943s
62	230968	214264	0.1065s
63	234690	223918	0.1015s
64	238412	233564	0.06211s
This is the last UNSAT round.
