#iterationNumber	varNumber	clauseNumber	itertionTime
1	2576	6606	0.04081s
2	4948	8925	0.02482s
3	7320	15365	0.01399s
4	9692	16560	0.0213s
5	12064	22996	0.02142s
6	14436	29424	0.0231s
7	16808	27864	0.01894s
8	19180	34292	0.02041s
9	21552	40720	0.02611s
10	23924	39512	0.02566s
11	26296	45940	0.02821s
12	28668	47244	0.03816s
13	31040	51176	0.03131s
14	33412	57592	0.02596s
15	35784	57450	0.03158s
16	38156	63866	0.0355s
17	40528	70280	0.04905s
18	42900	67570	0.03937s
19	45272	73974	0.03271s
20	47644	72304	0.03367s
21	50016	78686	0.03228s
22	52388	85068	0.03069s
23	54760	91450	0.03992s
24	57132	82639	0.0394s
25	59504	89011	0.03381s
26	61876	95381	0.05272s
27	64248	88905	0.0317s
28	66620	95269	0.04033s
29	68992	101633	0.04301s
30	71364	98570	0.06907s
31	73736	98897	0.06567s
32	76108	98293	0.05308s
33	78480	104625	0.05812s
34	80852	103999	0.04607s
35	83224	110271	0.06293s
36	85596	92058	0.05067s
37	87968	98310	0.05134s
38	90340	104560	0.04633s
39	92712	94579	0.04206s
40	95084	100799	0.03791s
41	97456	107019	0.05651s
42	99828	113213	0.05499s
43	102200	88166	0.02827s
This is the last UNSAT round.
