#iterationNumber	varNumber	clauseNumber	itertionTime
1	926	2536	0.01633s
2	1648	3508	0.006827s
3	2370	5438	0.006568s
4	3092	7368	0.00376s
5	3814	9296	0.007547s
6	4536	5742	0.01021s
7	5258	7664	0.004425s
8	5980	9586	0.009424s
9	6702	11508	0.00923s
10	7424	7834	0.001247s
11	8146	9754	0.008419s
12	8868	11670	0.01039s
13	9590	8591	0.01077s
14	10312	10503	0.01196s
15	11034	12411	0.01196s
16	11756	9144	0.0118s
17	12478	7148	0.01146s
18	13200	9022	0.01065s
19	13922	10896	0.01101s
20	14644	12766	0.01247s
21	15366	6218	0.01234s
This is the last UNSAT round.
