#iterationNumber	varNumber	clauseNumber	itertionTime
1	3626	9196	0.06032s
2	7048	12627	0.02894s
3	10470	21937	0.0313s
4	13892	31231	0.02732s
5	17314	29401	0.029s
6	20736	38687	0.02949s
7	24158	40716	0.03765s
8	27580	49998	0.03789s
9	31002	49816	0.03822s
10	34424	59072	0.05033s
11	37846	60079	0.03817s
12	41268	69321	0.06724s
13	44690	68362	0.04229s
14	48112	77592	0.04784s
15	51534	77353	0.06265s
16	54956	79081	0.06004s
17	58378	84042	0.05395s
18	61800	93238	0.07585s
19	65222	92776	0.05791s
20	68644	92569	0.0473s
21	72066	101731	0.05291s
22	75488	110893	0.06887s
23	78910	101974	0.05614s
24	82332	111118	0.05817s
25	85754	120254	0.06956s
26	89176	113585	0.07018s
27	92598	122721	0.1152s
28	96020	121739	0.07184s
29	99442	126084	0.05792s
30	102864	135210	0.08196s
31	106286	129461	0.06411s
32	109708	138565	0.06919s
33	113130	147667	0.09821s
34	116552	140876	0.07996s
35	119974	141584	0.07532s
36	123396	150644	0.09051s
37	126818	143085	0.06519s
38	130240	152129	0.1085s
39	133662	139124	0.06432s
40	137084	148142	0.07524s
41	140506	157152	0.08186s
42	143928	146628	0.0787s
43	147350	155620	0.08086s
44	150772	164612	0.08868s
45	154194	151492	0.1048s
46	157616	160476	0.07733s
47	161038	155586	0.0765s
48	164460	164570	0.1036s
49	167882	173552	0.0764s
50	171304	164606	0.08108s
51	174726	173588	0.1038s
52	178148	150777	0.09035s
53	181570	159667	0.09667s
54	184992	140409	0.07912s
55	188414	149257	0.0845s
56	191836	158105	0.07898s
57	195258	166929	0.09954s
58	198680	122958	0.08469s
59	202102	131760	0.03807s
This is the last UNSAT round.
