#iterationNumber	varNumber	clauseNumber	itertionTime
1	2876	7346	0.05211s
2	5548	10080	0.03494s
3	8220	17340	0.02232s
4	10892	19375	0.0182s
5	13564	23709	0.0215s
6	16236	30959	0.02627s
7	18908	38209	0.03439s
8	21580	37158	0.02365s
9	24252	44408	0.03258s
10	26924	45653	0.03298s
11	29596	49949	0.02913s
12	32268	57191	0.02962s
13	34940	64433	0.03392s
14	37612	62421	0.03647s
15	40284	69663	0.03876s
16	42956	76905	0.03325s
17	45628	84147	0.0345s
18	48300	80612	0.04875s
19	50972	87852	0.03637s
20	53644	89547	0.03255s
21	56316	96787	0.03917s
22	58988	104027	0.03892s
23	61660	111267	0.04721s
24	64332	107359	0.04092s
25	67004	114597	0.04716s
26	69676	121833	0.05647s
27	72348	129065	0.05586s
28	75020	122627	0.05335s
29	77692	129859	0.0445s
30	80364	137091	0.07126s
31	83036	135135	0.07244s
32	85708	137644	0.08706s
33	88380	140174	0.08203s
34	91052	143596	0.09011s
35	93724	145923	0.0903s
36	96396	145728	0.05898s
37	99068	152914	0.06915s
38	101740	151059	0.07749s
39	104412	158239	0.06447s
40	107084	158445	0.1038s
41	109756	162392	0.06439s
42	112428	169572	0.07726s
43	115100	169414	0.05753s
44	117772	176588	0.06125s
45	120444	183754	0.09155s
46	123116	172780	0.07717s
47	125788	179910	0.07506s
48	128460	169485	0.08699s
49	131132	176615	0.05533s
50	133804	183745	0.07447s
51	136476	190875	0.1048s
52	139148	184199	0.07942s
53	141820	191325	0.07137s
54	144492	189868	0.07482s
55	147164	196992	0.08771s
56	149836	204116	0.1157s
57	152508	200201	0.07115s
58	155180	195224	0.06788s
59	157852	202330	0.07968s
60	160524	209436	0.0661s
61	163196	216542	0.0962s
62	165868	205915	0.06515s
63	168540	212937	0.07302s
64	171212	219959	0.07982s
65	173884	226981	0.09201s
66	176556	176947	0.08265s
67	179228	183967	0.08111s
68	181900	190975	0.08302s
69	184572	197983	0.07899s
70	187244	179358	0.1018s
71	189916	186366	0.1148s
72	192588	182792	0.08477s
73	195260	189764	0.06625s
74	197932	196736	0.0785s
75	200604	203708	0.08143s
76	203276	173096	0.07706s
77	205948	180040	0.08511s
78	208620	186984	0.08997s
79	211292	193924	0.0986s
80	213964	161654	0.07757s
81	216636	168582	0.08195s
82	219308	175502	0.04981s
This is the last UNSAT round.
