#iterationNumber	varNumber	clauseNumber	itertionTime
1	5426	13636	0.08635s
2	10648	18411	0.0458s
3	15870	32633	0.04695s
4	21092	38382	0.04226s
5	26314	52604	0.05063s
6	31536	57835	0.07136s
7	36758	67201	0.04705s
8	41980	74818	0.06257s
9	47202	89000	0.08569s
10	52424	93294	0.1085s
11	57646	100473	0.07454s
12	62868	114625	0.05989s
13	68090	118087	0.1587s
14	73312	122104	0.1117s
15	78534	128107	0.08357s
16	83756	142193	0.09979s
17	88978	141599	0.07531s
18	94200	148633	0.09445s
19	99422	162655	0.1112s
20	104644	158716	0.1072s
21	109866	165371	0.1392s
22	115088	167714	0.09713s
23	120310	181694	0.1034s
24	125532	183496	0.07818s
25	130754	197472	0.08276s
26	135976	211444	0.09863s
27	141198	204802	0.138s
28	146420	209039	0.1059s
29	151642	222995	0.09808s
30	156864	223401	0.1482s
31	162086	229640	0.3424s
32	167308	236158	0.1202s
33	172530	250106	0.1479s
34	177752	250210	0.1139s
35	182974	264158	0.1157s
36	188196	278106	0.2072s
37	193418	272497	0.1365s
38	198640	279419	0.1226s
39	203862	293357	0.2518s
40	209084	291452	0.1145s
41	214306	305390	0.1256s
42	219528	319328	0.1176s
43	224750	333266	0.2021s
44	229972	321767	0.4248s
45	235194	327535	0.1999s
46	240416	333061	0.2787s
47	245638	331711	0.1236s
48	250860	326671	0.3793s
49	256082	331706	0.1501s
50	261304	345496	0.1363s
51	266526	359286	0.132s
52	271748	312734	0.1755s
53	276970	326522	0.1593s
54	282192	340310	0.1929s
55	287414	329541	0.1704s
56	292636	343313	0.1276s
57	297858	333240	0.1346s
58	303080	347012	0.1606s
59	308302	360784	0.1704s
60	313524	374556	0.1678s
61	318746	356818	0.1611s
62	323968	370574	0.1783s
63	329190	384330	0.1973s
64	334412	364398	0.1661s
65	339634	378112	0.2624s
66	344856	351537	0.1554s
67	350078	365173	0.1619s
68	355300	378809	0.1673s
69	360522	392409	0.1982s
70	365744	317396	0.1593s
71	370966	330902	0.05055s
This is the last UNSAT round.
