#iterationNumber	varNumber	clauseNumber	itertionTime
1	2726	6976	0.05011s
2	5248	9723	0.02552s
3	7770	16573	0.02741s
4	10292	18368	0.02249s
5	12814	25214	0.03105s
6	15336	32060	0.02964s
7	17858	30758	0.02659s
8	20380	37604	0.03628s
9	22902	38898	0.03279s
10	25424	45740	0.03383s
11	27946	52582	0.03454s
12	30468	50397	0.04502s
13	32990	53594	0.036s
14	35512	57583	0.03796s
15	38034	64411	0.04756s
16	40556	64927	0.03101s
17	43078	71745	0.04794s
18	45600	71879	0.04485s
19	48122	78677	0.0385s
20	50644	76789	0.04478s
21	53166	83583	0.04859s
22	55688	90369	0.05315s
23	58210	85961	0.04911s
24	60732	92747	0.05546s
25	63254	99533	0.0663s
26	65776	96597	0.04832s
27	68298	103381	0.07041s
28	70820	102640	0.06025s
29	73342	109418	0.07734s
30	75864	108976	0.06084s
31	78386	110615	0.04599s
32	80908	117373	0.08931s
33	83430	114494	0.05365s
34	85952	121238	0.04875s
35	88474	127982	0.08102s
36	90996	122530	0.09174s
37	93518	114633	0.05965s
38	96040	121285	0.0635s
39	98562	127937	0.05174s
40	101084	109433	0.06579s
41	103606	116085	0.05048s
42	106128	122737	0.07309s
43	108650	129385	0.0623s
44	111172	119011	0.08111s
45	113694	125643	0.08607s
46	116216	118482	0.07199s
47	118738	125086	0.07748s
48	121260	113350	0.06953s
49	123782	119946	0.09161s
50	126304	126514	0.06785s
51	128826	107183	0.06082s
52	131348	113707	0.06513s
53	133870	120231	0.06925s
54	136392	95597	0.07774s
55	138914	72780	0.04015s
This is the last UNSAT round.
