#iterationNumber	varNumber	clauseNumber	itertionTime
1	6626	16596	0.1149s
2	13048	22376	0.0634s
3	19470	39886	0.08826s
4	25892	47513	0.0863s
5	32314	60334	0.09885s
6	38736	73105	0.08246s
7	45158	85938	0.0639s
8	51580	103446	0.08284s
9	58002	120954	0.07316s
10	64424	124812	0.1953s
11	70846	137689	0.09577s
12	77268	150318	0.1659s
13	83690	167822	0.2706s
14	90112	174644	0.1294s
15	96534	186799	0.1238s
16	102956	204291	0.09923s
17	109378	211585	0.1152s
18	115800	229077	0.4396s
19	122222	235089	0.2629s
20	128644	246770	0.13s
21	135066	264248	0.1472s
22	141488	281726	0.1186s
23	147910	284370	0.1211s
24	154332	301848	0.1276s
25	160754	319326	0.1162s
26	167176	336804	0.6676s
27	173598	334261	0.138s
28	180020	351737	0.4141s
29	186442	359313	0.6059s
30	192864	368257	0.1689s
31	199286	380595	0.2386s
32	205708	398059	1.013s
33	212130	404051	0.7047s
34	218552	413883	0.2684s
35	224974	431335	0.2522s
36	231396	438231	0.3098s
37	237818	455683	0.989s
38	244240	456256	0.2123s
39	250662	473668	0.2088s
40	257084	472339	0.6199s
41	263506	476291	0.1895s
42	269928	493675	0.1997s
43	276350	511059	0.4069s
44	282772	510484	0.493s
45	289194	513935	0.4838s
46	295616	531289	0.2406s
47	302038	534593	0.3688s
48	308460	551947	0.2345s
49	314882	556922	1.154s
50	321304	567789	0.293s
51	327726	585143	0.6267s
52	334148	589180	0.2531s
53	340570	598691	0.6703s
54	346992	609976	0.2368s
55	353414	621081	0.6533s
56	359836	631565	0.2511s
57	366258	648911	0.392s
58	372680	666257	1.667s
59	379102	651964	0.5814s
60	385524	662886	0.4756s
61	391946	680212	1.895s
62	398368	684806	0.5667s
63	404790	685473	0.6527s
64	411212	693426	0.6887s
65	417634	704103	1.574s
66	424056	701369	1.012s
67	430478	703673	0.8618s
68	436900	711684	0.5031s
69	443322	719838	3.057s
70	449744	712549	1.661s
71	456166	719117	1.748s
72	462588	727896	2.079s
73	469010	726363	0.3441s
74	475432	735871	0.3986s
75	481854	753055	1.319s
76	488276	742092	0.6739s
77	494698	651587	0.4631s
78	501120	668603	0.3909s
79	507542	667593	0.4793s
80	513964	684609	0.5453s
81	520386	684766	1.169s
82	526808	679020	0.35s
83	533230	695914	0.502s
84	539652	620679	0.3794s
85	546074	637517	0.3299s
86	552496	654355	0.3128s
87	558918	607096	0.39s
88	565340	623934	0.429s
89	571762	640740	0.4119s
90	578184	605452	0.2553s
91	584606	622060	0.2797s
92	591028	638664	0.167s
This is the last UNSAT round.
