#iterationNumber	varNumber	clauseNumber	itertionTime
1	5876	14746	0.1148s
2	11548	20107	0.07338s
3	17220	35567	0.07002s
4	22892	42291	0.07373s
5	28564	53403	0.09417s
6	34236	64619	0.0979s
7	39908	80079	0.0846s
8	45580	87075	0.1653s
9	51252	98195	0.1019s
10	56924	113655	0.09512s
11	62596	120333	0.105s
12	68268	135793	0.4042s
13	73940	142571	0.1615s
14	79612	153481	0.2008s
15	85284	164340	0.4962s
16	90956	175168	0.2839s
17	96628	184060	0.237s
18	102300	191026	0.3347s
19	107972	200217	0.4485s
20	113644	208724	0.489s
21	119316	217766	0.1304s
22	124988	233148	0.5039s
23	130660	235617	0.3023s
24	136332	246081	0.2458s
25	142004	261445	0.2894s
26	147676	264245	0.5054s
27	153348	272891	0.2849s
28	159020	281529	0.2629s
29	164692	296873	0.283s
30	170364	302011	0.2469s
31	176036	317355	0.3575s
32	181708	320837	0.3586s
33	187380	324363	0.4959s
34	193052	339669	0.9077s
35	198724	335832	0.542s
36	204396	345511	0.5973s
37	210068	355187	0.2303s
38	215740	364333	0.7153s
39	221412	373763	0.7718s
40	227084	371457	0.2384s
41	232756	386725	0.1829s
42	238428	401993	0.3803s
43	244100	399588	0.1895s
44	249772	408727	0.2393s
45	255444	423995	0.2002s
46	261116	439263	0.2069s
47	266788	454531	0.6797s
48	272460	446581	0.3372s
49	278132	461849	0.6071s
50	283804	465718	0.803s
51	289476	474892	0.3088s
52	295148	490160	0.4672s
53	300820	493468	0.4005s
54	306492	508736	0.7905s
55	312164	509176	0.4605s
56	317836	518133	0.8145s
57	323508	517419	0.5528s
58	329180	524863	0.5305s
59	334852	531853	0.6548s
60	340524	547093	0.6617s
61	346196	550237	1.777s
62	351868	556710	1.662s
63	357540	556389	0.5726s
64	363212	571601	0.8726s
65	368884	572981	1.101s
66	374556	574496	0.3998s
67	380228	589698	0.4968s
68	385900	592508	0.3893s
69	391572	607710	0.7619s
70	397244	609775	0.4427s
71	402916	624977	0.5045s
72	408588	627338	1.419s
73	414260	625141	0.5079s
74	419932	640323	1.289s
75	425604	641860	1.983s
76	431276	648932	0.4087s
77	436948	664112	1.442s
78	442620	664790	0.442s
79	448292	679968	0.4436s
80	453964	695146	3.134s
81	459636	690116	0.3675s
82	465308	698668	1.159s
83	470980	692589	1.693s
84	476652	700974	1.28s
85	482324	679467	0.3362s
86	487996	694569	0.9508s
87	493668	693471	2.826s
88	499340	700410	1.464s
89	505012	698503	0.4501s
90	510684	713587	0.8387s
91	516356	728671	0.4863s
92	522028	722286	0.6232s
93	527700	737370	0.9174s
94	533372	752400	0.5717s
95	539044	700047	0.5535s
96	544716	715077	0.8654s
97	550388	712807	2.24s
98	556060	665727	1.204s
This is the last UNSAT round.
