#iterationNumber	varNumber	clauseNumber	itertionTime
1	4226	10676	0.07836s
2	8248	14691	0.03357s
3	12270	25641	0.03012s
4	16292	29490	0.04607s
5	20314	40438	0.03601s
6	24336	44382	0.04622s
7	28358	50911	0.04321s
8	32380	61841	0.04074s
9	36402	65227	0.06992s
10	40424	70942	0.05058s
11	44446	77744	0.06629s
12	48468	81847	0.05272s
13	52490	92723	0.05049s
14	56512	103599	0.05324s
15	60534	102025	0.05449s
16	64556	112901	0.06349s
17	68578	123777	0.06546s
18	72600	122700	0.06767s
19	76622	133570	0.09632s
20	80644	134711	0.05794s
21	84666	141391	0.04828s
22	88688	152231	0.07015s
23	92710	163071	0.06066s
24	96732	155065	0.07944s
25	100754	165905	0.1432s
26	104776	167168	0.07728s
27	108798	173306	0.1205s
28	112820	176664	0.08248s
29	116842	187458	0.07647s
30	120864	198252	0.07904s
31	124886	186182	0.07954s
32	128908	196976	0.2352s
33	132930	196074	0.07231s
34	136952	202168	0.09842s
35	140974	212954	0.1214s
36	144996	223734	0.09525s
37	149018	218148	0.1009s
38	153040	228928	0.1094s
39	157062	239698	0.1868s
40	161084	233469	0.1203s
41	165106	244239	0.08804s
42	169128	245065	0.1056s
43	173150	255835	0.1057s
44	177172	266605	0.2013s
45	181194	261836	0.1919s
46	185216	264836	0.123s
47	189238	269306	0.183s
48	193260	274945	0.08579s
49	197282	285703	0.2048s
50	201304	285784	0.1348s
51	205326	296540	0.1214s
52	209348	307296	0.1516s
53	213370	318052	0.1262s
54	217392	308516	0.1317s
55	221414	319272	0.1692s
56	225436	320043	0.2979s
57	229458	319730	0.1145s
58	233480	330472	0.2258s
59	237502	327781	0.1532s
60	241524	333131	0.2463s
61	245546	332788	0.3992s
62	249568	331492	0.1962s
63	253590	336716	0.222s
64	257612	341809	0.1841s
65	261634	352511	0.1899s
66	265656	350895	0.1678s
67	269678	361587	0.1628s
68	273700	372279	0.1526s
69	277722	362134	0.2742s
70	281744	372822	0.1438s
71	285766	370511	0.1729s
72	289788	381199	0.3337s
73	293810	380481	0.1375s
74	297832	385292	0.1566s
75	301854	395980	0.1699s
76	305876	406668	0.4228s
77	309898	399668	0.3049s
78	313920	385358	0.2908s
79	317942	385515	0.3545s
80	321964	387919	0.1586s
81	325986	365026	0.1597s
82	330008	375620	0.1666s
83	334030	386202	0.1691s
84	338052	396784	0.1775s
85	342074	373914	0.2156s
86	346096	384256	0.07531s
This is the last UNSAT round.
