#iterationNumber	varNumber	clauseNumber	itertionTime
1	4676	11786	0.07115s
2	9148	16349	0.03659s
3	13620	28529	0.03643s
4	18092	32948	0.03885s
5	22564	45128	0.03992s
6	27036	49694	0.04042s
7	31508	58120	0.04657s
8	35980	70300	0.04148s
9	40452	82480	0.05464s
10	44924	83636	0.05s
11	49396	95816	0.05385s
12	53868	107996	0.06182s
13	58340	109110	0.05314s
14	62812	121290	0.06176s
15	67284	125998	0.06884s
16	71756	138178	0.1006s
17	76228	142632	0.06362s
18	80700	150280	0.1305s
19	85172	154288	0.09108s
20	89644	162376	0.07969s
21	94116	170252	0.07556s
22	98588	182400	0.1339s
23	103060	185234	0.07153s
24	107532	193159	0.07157s
25	112004	205305	0.07773s
26	116476	217451	0.08539s
27	120948	229597	0.07863s
28	125420	225388	0.07505s
29	129892	237534	0.101s
30	134364	249680	0.097s
31	138836	249134	0.1647s
32	143308	254262	0.1078s
33	147780	266396	0.0828s
34	152252	278526	0.2321s
35	156724	276756	0.2185s
36	161196	279744	0.172s
37	165668	286545	0.1064s
38	170140	298651	0.1539s
39	174612	298601	0.2294s
40	179084	303217	0.1424s
41	183556	310685	0.1296s
42	188028	322785	0.1056s
43	192500	334885	0.1017s
44	196972	333322	0.1262s
45	201444	345422	0.1277s
46	205916	357522	0.2492s
47	210388	354399	0.1437s
48	214860	355885	0.1947s
49	219332	367959	0.1138s
50	223804	369428	0.3947s
51	228276	375441	0.2918s
52	232748	382792	0.3072s
53	237220	389939	0.1509s
54	241692	394196	0.603s
55	246164	400959	0.1439s
56	250636	408082	0.1343s
57	255108	420144	0.2625s
58	259580	432206	0.1365s
59	264052	429622	0.1701s
60	268524	441680	0.3883s
61	272996	440515	0.2543s
62	277468	447683	0.4623s
63	281940	454484	0.4895s
64	286412	457302	0.1319s
65	290884	469348	0.5527s
66	295356	430622	0.1583s
67	299828	442594	0.2977s
68	304300	442674	0.3728s
69	308772	435663	0.2678s
70	313244	434940	0.2826s
71	317716	431119	0.3499s
72	322188	389300	0.1404s
73	326660	401118	0.1677s
74	331132	412936	0.3994s
75	335604	383907	0.178s
76	340076	375841	0.1617s
77	344548	387597	0.1682s
78	349020	399343	0.1605s
79	353492	411087	0.2044s
80	357964	385509	0.1486s
81	362436	397253	0.1981s
82	366908	408997	0.1836s
83	371380	379974	0.2228s
84	375852	391580	0.1753s
85	380324	308958	0.174s
86	384796	320534	0.1729s
87	389268	332034	0.08181s
This is the last UNSAT round.
