#iterationNumber	varNumber	clauseNumber	itertionTime
1	5144	12798	0.09716s
2	10084	16302	0.03294s
3	15024	29542	0.0328s
4	19964	42782	0.0605s
5	24904	43008	0.08539s
6	29844	51584	0.05356s
7	34784	64812	0.2021s
8	39724	67983	0.06621s
9	44664	76515	0.06298s
10	49604	89731	0.0923s
11	54544	93385	0.1903s
12	59484	99724	0.1341s
13	64424	108106	0.0862s
14	69364	113571	0.06615s
15	74304	121789	0.1173s
16	79244	134959	0.06709s
17	84184	138327	0.07493s
18	89124	151497	0.1141s
19	94064	153888	0.08824s
20	99004	167050	0.0811s
21	103944	170337	0.0761s
22	108884	183499	0.1331s
23	113824	196661	0.07818s
24	118764	194900	0.08528s
25	123704	208062	0.2405s
26	128644	210875	0.3224s
27	133584	218846	0.3392s
28	138524	222245	0.2936s
29	143464	229943	0.6779s
30	148404	237611	0.2583s
31	153344	243330	0.5551s
32	158284	249714	0.1538s
33	163224	262834	0.1481s
34	168164	265103	0.6633s
35	173104	257812	0.2752s
36	178044	264928	0.6261s
37	182984	268122	0.1475s
38	187924	274699	0.4403s
39	192864	281726	0.1893s
40	197804	288940	0.1385s
41	202744	296113	0.8439s
42	207684	303164	0.3298s
43	212624	307891	0.4566s
44	217564	314562	0.6103s
45	222504	321561	0.1556s
46	227444	334605	0.2725s
47	232384	333091	0.2246s
48	237324	346111	0.1898s
49	242264	359131	0.3111s
50	247204	351296	0.5417s
51	252144	352549	0.2152s
52	257084	358320	0.3358s
53	262024	361339	0.1434s
54	266964	374331	0.1466s
55	271904	387323	0.1734s
56	276844	381666	0.8163s
57	281784	336891	0.4961s
58	286724	342760	0.2426s
59	291664	355636	0.1917s
60	296604	352793	0.524s
61	301544	322656	0.1441s
62	306484	335394	0.2554s
63	311424	283977	0.3313s
64	316364	226146	0.4164s
65	321304	214729	0.1428s
66	326244	205912	0.1929s
67	331184	203806	0.1375s
68	336124	216332	0.3763s
69	341064	203950	0.1437s
70	346004	171576	0.1466s
71	350944	184018	0.1562s
72	355884	196452	0.2016s
73	360824	167438	0.1491s
74	365764	159208	0.126s
This is the last UNSAT round.
