#iterationNumber	varNumber	clauseNumber	itertionTime
1	4472	11160	0.06626s
2	8740	14258	0.03407s
3	13008	25692	0.03574s
4	17276	37126	0.03454s
5	21544	37102	0.03957s
6	25812	48536	0.04236s
7	30080	51996	0.05201s
8	34348	59357	0.04656s
9	38616	66554	0.04278s
10	42884	77976	0.05469s
11	47152	80861	0.1241s
12	51420	87020	0.09s
13	55688	93664	0.05645s
14	59956	100991	0.06244s
15	64224	112389	0.06214s
16	68492	123787	0.2868s
17	72760	113664	0.102s
18	77028	120398	0.102s
19	81296	126304	0.08993s
20	85564	132269	0.2058s
21	89832	137933	0.0947s
22	94100	144540	0.1144s
23	98368	151277	0.2437s
24	102636	150732	0.09362s
25	106904	162036	0.2639s
26	111172	159064	0.07031s
27	115440	165348	0.3762s
28	119708	161935	0.2885s
29	123976	160727	0.4218s
30	128244	166252	0.1278s
31	132512	171994	0.2571s
32	136780	177591	0.0835s
33	141048	188815	0.1025s
34	145316	189279	0.232s
35	149584	193900	0.09347s
36	153852	205070	0.2065s
37	158120	179581	0.108s
38	162388	163478	0.08627s
39	166656	174498	0.1158s
40	170924	151181	0.1217s
41	175192	152288	0.09805s
42	179460	163272	0.1496s
43	183728	155816	0.1217s
44	187996	158632	0.1289s
45	192264	158074	0.1838s
46	196532	157062	0.1118s
47	200800	156380	0.2004s
48	205068	148881	0.1188s
49	209336	159785	0.1053s
50	213604	152961	0.1043s
51	217872	163855	0.1173s
52	222140	174737	0.1925s
53	226408	145371	0.1252s
54	230676	146293	0.1095s
55	234944	157147	0.1233s
56	239212	148383	0.1619s
This is the last UNSAT round.
