#iterationNumber	varNumber	clauseNumber	itertionTime
1	2232	5700	0.03358s
2	4260	7236	0.01751s
3	6288	12650	0.01593s
4	8316	13667	0.02009s
5	10344	19077	0.02288s
6	12372	19821	0.01811s
7	14400	22724	0.02197s
8	16428	25416	0.02429s
9	18456	30804	0.02669s
10	20484	31338	0.02972s
11	22512	33816	0.0251s
12	24540	35607	0.03661s
13	26568	34585	0.02014s
14	28596	39915	0.02415s
15	30624	38096	0.02857s
16	32652	43424	0.02807s
17	34680	48752	0.06621s
18	36708	43731	0.02039s
19	38736	49045	0.03626s
20	40764	47650	0.05164s
21	42792	47700	0.02935s
22	44820	52980	0.02453s
23	46848	58260	0.038s
24	48876	52110	0.04566s
25	50904	53074	0.0282s
26	52932	54491	0.03683s
27	54960	59759	0.03087s
28	56988	58483	0.05024s
29	59016	58502	0.04441s
30	61044	63754	0.0497s
31	63072	69002	0.03618s
32	65100	60500	0.04778s
33	67128	65748	0.03627s
34	69156	64109	0.0395s
35	71184	69357	0.03729s
36	73212	67683	0.04462s
37	75240	72915	0.0543s
38	77268	66930	0.04173s
39	79296	72162	0.04866s
40	81324	77394	0.09822s
41	83352	71188	0.03636s
42	85380	70875	0.03822s
43	87408	76099	0.08366s
44	89436	54901	0.02878s
This is the last UNSAT round.
